gcd_class	dim	lambda_min	lambda_max	trace	frobenius_norm	condition
260	153	4.849674686844190e-7	1.805035622826300e-2	2.718042244603884e-2	1.874086994677807e-2	3.721973e4
261	153	4.843696885473896e-7	1.798113577504157e-2	2.707619585526366e-2	1.866900430451792e-2	3.712275e4
262	152	4.842393020594612e-7	1.790015376556576e-2	2.694154129278666e-2	1.858319719772638e-2	3.696551e4
263	152	4.835555067407395e-7	1.783228712278333e-2	2.683926094340795e-2	1.851273056704383e-2	3.687744e4
264	151	4.912118907318895e-7	1.775249118796965e-2	2.670639851403516e-2	1.842816922150290e-2	3.614019e4
265	150	4.914727350333844e-7	1.767318060166677e-2	2.657428985401473e-2	1.834411532114317e-2	3.595964e4
266	150	4.909248727044559e-7	1.760676466146096e-2	2.647432985644486e-2	1.827516460458058e-2	3.586448e4
267	149	4.935905063849806e-7	1.752836052286535e-2	2.634376617134869e-2	1.819207121374230e-2	3.551195e4
268	149	4.930717760764924e-7	1.746290173146723e-2	2.624537877968693e-2	1.812413036144540e-2	3.541655e4
269	148	4.925650240481614e-7	1.738565164695761e-2	2.611652538376863e-2	1.804222575059626e-2	3.529616e4
270	148	4.920560711647695e-7	1.732122757895364e-2	2.601974493073515e-2	1.797537091034366e-2	3.520174e4
271	147	4.917027201032283e-7	1.724495181583461e-2	2.589246246643962e-2	1.789449558761088e-2	3.507191e4
272	147	4.911852261343407e-7	1.718153519990746e-2	2.579723980871078e-2	1.782869264508368e-2	3.497975e4
273	146	4.911739616382883e-7	1.710622548863076e-2	2.567150665962558e-2	1.774883495477251e-2	3.482722e4
274	145	5.030826288106025e-7	1.703144266070372e-2	2.554654611680320e-2	1.766953114990823e-2	3.385417e4
275	145	5.024280343462163e-7	1.696962824610349e-2	2.545373665170475e-2	1.760539981214161e-2	3.377524e4
276	144	5.026039434860021e-7	1.689569813643253e-2	2.533016405248493e-2	1.752699753038311e-2	3.361633e4
277	144	5.018811126966558e-7	1.683486257400446e-2	2.523882921429209e-2	1.746388154411995e-2	3.354353e4
278	143	5.051215332195306e-7	1.676192684920880e-2	2.511677456631698e-2	1.738651213933988e-2	3.318395e4
279	143	5.045367968471999e-7	1.670158476216806e-2	2.502647123226197e-2	1.732393097729295e-2	3.310281e4
280	142	5.039275819974168e-7	1.662940579217579e-2	2.490569524531324e-2	1.724735856423765e-2	3.299959e4
281	142	5.034295403727213e-7	1.657019568096818e-2	2.481699385646820e-2	1.718593882315747e-2	3.291463e4
282	141	5.035920260812564e-7	1.649893153354917e-2	2.469766497793859e-2	1.711033547351088e-2	3.276250e4
283	141	5.030268341835354e-7	1.644070851696250e-2	2.461044972911402e-2	1.704995245985268e-2	3.268356e4
284	140	5.024438095787774e-7	1.637049204779212e-2	2.449262958765476e-2	1.697543503745783e-2	3.258174e4
285	140	5.019439398016512e-7	1.631312353544205e-2	2.440671511317467e-2	1.691594472996684e-2	3.249989e4
286	139	5.046417626651819e-7	1.624348648699708e-2	2.428995693818995e-2	1.684204812366436e-2	3.218815e4
287	139	5.040107982627128e-7	1.618682608157847e-2	2.420522177213667e-2	1.678329409615554e-2	3.211603e4
288	138	5.035543741692136e-7	1.611797297112097e-2	2.408973391402959e-2	1.671022287648076e-2	3.200841e4
289	138	5.029942261046184e-7	1.606221990546961e-2	2.400637293747103e-2	1.665241280839174e-2	3.193321e4
290	137	5.046761903711188e-7	1.599436346441385e-2	2.389234981985627e-2	1.658037950611398e-2	3.169233e4
291	137	5.041459600596842e-7	1.593947293632363e-2	2.381028781182646e-2	1.652347590561808e-2	3.161678e4
292	136	5.036486705437920e-7	1.587239412855638e-2	2.369746091065490e-2	1.645226124356757e-2	3.151481e4
293	136	5.031621323745511e-7	1.581827613165913e-2	2.361659608212003e-2	1.639616570046386e-2	3.143773e4
294	136	5.026529729646277e-7	1.576455907030521e-2	2.353629162425922e-2	1.634047608691560e-2	3.136271e4
295	135	5.021937152100699e-7	1.569848349485315e-2	2.342514941782780e-2	1.627031815449299e-2	3.125982e4
296	135	5.017130396708639e-7	1.564545789715407e-2	2.334598563619400e-2	1.621536133234272e-2	3.118408e4
297	134	5.015207217890657e-7	1.558026636826399e-2	2.323615203650490e-2	1.614612436138480e-2	3.106605e4
298	134	5.010111489251534e-7	1.552801619023537e-2	2.315816415198349e-2	1.609196915860509e-2	3.099335e4
299	133	5.115047542404903e-7	1.546327085571532e-2	2.304919758410023e-2	1.602321251266547e-2	3.023094e4
300	133	5.108628203117632e-7	1.541167659802925e-2	2.297229502914271e-2	1.596974555863482e-2	3.016794e4
301	132	5.107158745433395e-7	1.534784052493302e-2	2.286463292014697e-2	1.590192922773353e-2	3.005162e4
302	132	5.101818935519682e-7	1.529706625985700e-2	2.278895746948783e-2	1.584932089625563e-2	2.998355e4
303	132	5.096406374009673e-7	1.524678665471647e-2	2.271390991931357e-2	1.579720984819762e-2	2.991674e4
304	131	5.122690848948008e-7	1.518388681426362e-2	2.260782699207744e-2	1.573039313702210e-2	2.964045e4
305	131	5.117294617886623e-7	1.513410573012287e-2	2.253367050902559e-2	1.567881383290048e-2	2.957443e4
306	130	5.111986472144149e-7	1.507196177081003e-2	2.242871110338327e-2	1.561278618463424e-2	2.948357e4
307	130	5.106526901948741e-7	1.502295467761323e-2	2.235572124095129e-2	1.556201863935621e-2	2.941912e4
308	129	5.101127324572983e-7	1.496164082832041e-2	2.225195096893004e-2	1.549685047800678e-2	2.933007e4
309	129	5.094522551611078e-7	1.491330661210076e-2	2.217997613815816e-2	1.544678343425830e-2	2.927322e4
310	129	5.087051446971986e-7	1.486515993378854e-2	2.210835388071308e-2	1.539691948196859e-2	2.922156e4
311	128	5.080692482594592e-7	1.480468904583279e-2	2.200596307344410e-2	1.533263672325054e-2	2.913912e4
312	128	5.073428754055704e-7	1.475728559542838e-2	2.193542329401320e-2	1.528353525391711e-2	2.908740e4
313	127	5.092092834330882e-7	1.469736889344943e-2	2.183395230882051e-2	1.521983954509570e-2	2.886312e4
314	127	5.087234877319614e-7	1.465047188460537e-2	2.176429429086616e-2	1.517127179955880e-2	2.879850e4
315	126	5.083892989220466e-7	1.459113755040044e-2	2.166375550802062e-2	1.510818575219105e-2	2.870072e4
316	126	5.078882444579712e-7	1.454497195618417e-2	2.159519087884893e-2	1.506038026118589e-2	2.863813e4
317	126	5.073887185816650e-7	1.449918416759129e-2	2.152713639769280e-2	1.501296288602665e-2	2.857609e4
318	125	5.109863942694158e-7	1.444082558538250e-2	2.142812092614655e-2	1.495090234820326e-2	2.826069e4
319	125	5.105099117593749e-7	1.439554468703937e-2	2.136091921694120e-2	1.490402232224433e-2	2.819836e4
320	125	5.100347125511998e-7	1.435067588797870e-2	2.129425850567428e-2	1.485756131891402e-2	2.813667e4
321	124	5.095989413036564e-7	1.429324452625652e-2	2.119666304338194e-2	1.479647216021590e-2	2.804803e4
322	124	5.091181809800580e-7	1.424882310400775e-2	2.113078105440084e-2	1.475048853013218e-2	2.798726e4
323	123	5.092841642650967e-7	1.419195776340451e-2	2.103405018007081e-2	1.468998944730429e-2	2.786648e4
324	123	5.087969929404341e-7	1.414821218076705e-2	2.096915559624504e-2	1.464470584391028e-2	2.780719e4
325	123	5.082812210836330e-7	1.410473123929657e-2	2.090465273689299e-2	1.459969648162837e-2	2.774986e4
326	122	5.084420527358564e-7	1.404866533179146e-2	2.080920839564075e-2	1.454004192025776e-2	2.763081e4
327	122	5.078127704776485e-7	1.400577971796094e-2	2.074559881060934e-2	1.449564628784556e-2	2.758060e4
328	121	5.312432477464597e-7	1.395019742743780e-2	2.065093171714989e-2	1.443650145997213e-2	2.625953e4
329	121	5.307794823548935e-7	1.390783749411149e-2	2.058815462157764e-2	1.439265550323344e-2	2.620267e4
330	121	5.302306238215805e-7	1.386562481884050e-2	2.052568414606021e-2	1.434897345410756e-2	2.615018e4
331	120	5.319856391066772e-7	1.381089493781721e-2	2.043233869206142e-2	1.429072040029299e-2	2.596103e4
332	120	5.314880825444531e-7	1.376938325327657e-2	2.037086899659521e-2	1.424776636349246e-2	2.590723e4
333	120	5.309706737372239e-7	1.372820490520877e-2	2.030982168046104e-2	1.420514646529017e-2	2.585492e4
334	119	5.339467929846452e-7	1.367415407991012e-2	2.021762816450602e-2	1.414761385911100e-2	2.560958e4
335	119	5.335000850295549e-7	1.363323260259437e-2	2.015714830385678e-2	1.410527794511803e-2	2.555432e4
336	119	5.330497176804641e-7	1.359264818767943e-2	2.009711298054806e-2	1.406328220527868e-2	2.549978e4
337	118	5.328998661472507e-7	1.353947276368034e-2	2.000619651259555e-2	1.400665582236137e-2	2.540716e4
338	118	5.324373362430694e-7	1.349942402949655e-2	1.994696945971602e-2	1.396521515340166e-2	2.535401e4
339	117	5.322401673117419e-7	1.344666249468618e-2	1.985672785944664e-2	1.390902773679951e-2	2.526428e4
340	117	5.316704196818731e-7	1.340715524307852e-2	1.979833270197169e-2	1.386815474400537e-2	2.521704e4
341	117	5.311061147705097e-7	1.336772076158023e-2	1.974016566182657e-2	1.382737256182174e-2	2.516959e4
342	116	5.305892486160590e-7	1.331568947434335e-2	1.965107757488314e-2	1.377194970255688e-2	2.509604e4
343	116	5.299520796661498e-7	1.327691670010010e-2	1.959382270462399e-2	1.373184479994964e-2	2.505305e4
344	116	5.292457165435464e-7	1.323841144044939e-2	1.953694471804502e-2	1.369201833214028e-2	2.501373e4
345	115	5.351195216101834e-7	1.318722732154204e-2	1.944908425063174e-2	1.363747977660265e-2	2.464352e4
346	115	5.345928754044988e-7	1.314922495649919e-2	1.939296250180107e-2	1.359817988478911e-2	2.459671e4
347	115	5.341455924589843e-7	1.311151992818153e-2	1.933721812995283e-2	1.355917858478791e-2	2.454672e4
348	114	5.341610070108029e-7	1.306080259135075e-2	1.925020204319133e-2	1.350514617747844e-2	2.445106e4
349	114	5.337219049038643e-7	1.302331082679659e-2	1.919493142591231e-2	1.346638047216323e-2	2.440093e4
350	114	5.332743278822584e-7	1.298607397283294e-2	1.914000983310164e-2	1.342787066765257e-2	2.435158e4
351	113	5.360225314633941e-7	1.293604398423005e-2	1.905404658856657e-2	1.337454330705080e-2	2.413340e4
352	113	5.355793521621210e-7	1.289920441918729e-2	1.899978836704784e-2	1.333644806173387e-2	2.408458e4
353	113	5.351438247150972e-7	1.286256294937197e-2	1.894586976809283e-2	1.329857027920819e-2	2.403571e4
354	112	5.347562039414513e-7	1.281324050347965e-2	1.886099414203393e-2	1.324598787355902e-2	2.396090e4
355	112	5.343243859120155e-7	1.277720609896709e-2	1.880789922480360e-2	1.320872946758007e-2	2.391283e4
356	112	5.338937253143253e-7	1.274137795080949e-2	1.875511583459971e-2	1.317168981613519e-2	2.386501e4
357	112	5.334646960075082e-7	1.270584926461464e-2	1.870270936988050e-2	1.313495114254468e-2	2.381760e4
358	111	5.333452852179235e-7	1.265725598397148e-2	1.861907992346849e-2	1.308314686743096e-2	2.373182e4
359	111	5.328960150065839e-7	1.262190825631903e-2	1.856710746876533e-2	1.304661108033879e-2	2.368550e4
360	111	5.324353778041137e-7	1.258680969409992e-2	1.851547390863700e-2	1.301032812301617e-2	2.364007e4
361	110	5.320407404490731e-7	1.253894368530127e-2	1.843290067249261e-2	1.295927698553215e-2	2.356764e4
362	110	5.315661481782760e-7	1.250442351394032e-2	1.838207782918426e-2	1.292359171912083e-2	2.352374e4
363	110	5.310193518705453e-7	1.246999303503528e-2	1.833144269255033e-2	1.288800967015659e-2	2.348312e4
364	109	5.485838361573697e-7	1.242267081403519e-2	1.824973552697814e-2	1.283753419596392e-2	2.264498e4
365	109	5.481502476340658e-7	1.238868312907304e-2	1.819974104038611e-2	1.280240298064929e-2	2.260089e4
366	109	5.477163834557652e-7	1.235489996317075e-2	1.815007149222393e-2	1.276749443499305e-2	2.255711e4
367	108	5.485055228038798e-7	1.230820212870882e-2	1.806927973615409e-2	1.271767041415461e-2	2.243952e4
368	108	5.480390179339615e-7	1.227478583646275e-2	1.802016518812750e-2	1.268313855468659e-2	2.239765e4
369	108	5.475244458012536e-7	1.224151605667346e-2	1.797128940087821e-2	1.264875970687716e-2	2.235794e4
370	108	5.469947699413284e-7	1.220850600147654e-2	1.792275260029150e-2	1.261464600097574e-2	2.231924e4
371	107	5.493461720784533e-7	1.216240333974074e-2	1.784302584983169e-2	1.256545314114931e-2	2.213978e4
372	107	5.489273481847717e-7	1.212959661482698e-2	1.779492706232092e-2	1.253155847426174e-2	2.209691e4
373	107	5.485102094107868e-7	1.209707261252286e-2	1.774717691782202e-2	1.249794656707285e-2	2.205442e4
374	106	5.482017598400255e-7	1.205157772814567e-2	1.766834331293654e-2	1.244939191809902e-2	2.198384e4
375	106	5.477826848190008e-7	1.201947226935267e-2	1.762124203813813e-2	1.241622477157853e-2	2.194204e4
376	106	5.473663239749373e-7	1.198759794334722e-2	1.757443568019255e-2	1.238329005935768e-2	2.190050e4
377	106	5.469558304987259e-7	1.195581235650894e-2	1.752782370226869e-2	1.235045835386086e-2	2.185883e4
378	105	5.473577951132729e-7	1.191113361687497e-2	1.745018997838373e-2	1.230274978396532e-2	2.176115e4
379	105	5.468951807514942e-7	1.187977016359412e-2	1.740416804193935e-2	1.227034613772246e-2	2.172221e4
380	105	5.464115585897115e-7	1.184834461595603e-2	1.735820653333272e-2	1.223789633813276e-2	2.168392e4
381	104	5.463033808496571e-7	1.180400259035585e-2	1.728121834906390e-2	1.219054983342277e-2	2.160705e4
382	104	5.457784678031409e-7	1.177312859212725e-2	1.723597846428878e-2	1.215865788004212e-2	2.157126e4
383	104	5.452371002675474e-7	1.174246128744728e-2	1.719103243781665e-2	1.212698202901798e-2	2.153643e4
384	104	5.446590960019780e-7	1.171193346913536e-2	1.714629387186383e-2	1.209545275295402e-2	2.150324e4
385	103	5.533146411002791e-7	1.166834602276669e-2	1.707042268748443e-2	1.204889276014088e-2	2.108808e4
386	103	5.528860623150699e-7	1.163807167102349e-2	1.702613369319040e-2	1.201763106564860e-2	2.104967e4
387	103	5.524651677384906e-7	1.160797955324591e-2	1.698209869135046e-2	1.198655556470219e-2	2.101124e4
388	103	5.520472821661225e-7	1.157806305200998e-2	1.693830650240235e-2	1.195565902485345e-2	2.097296e4
389	102	5.528239962963164e-7	1.153510329510685e-2	1.686343616601133e-2	1.190976466291096e-2	2.086578e4
390	102	5.523916733208672e-7	1.150558326431518e-2	1.682024216199913e-2	1.187928485751322e-2	2.082867e4
391	102	5.519638679673662e-7	1.147623482073893e-2	1.677727529226065e-2	1.184897774077402e-2	2.079164e4
392	102	5.515470365232898e-7	1.144700816879292e-2	1.673450313471342e-2	1.181880021671973e-2	2.075436e4
393	101	5.575887534803090e-7	1.140464654768519e-2	1.666058806730943e-2	1.177353557600667e-2	2.045351e4
394	101	5.571596766800367e-7	1.137573723055298e-2	1.661830490996918e-2	1.174368765449877e-2	2.041737e4
395	101	5.567298753267887e-7	1.134700612439842e-2	1.657628666262193e-2	1.171402820223407e-2	2.038153e4
396	101	5.562852742780914e-7	1.131845654243628e-2	1.653449856494337e-2	1.168455045670685e-2	2.034650e4
397	100	5.559910864267606e-7	1.127682605634632e-2	1.646161164425099e-2	1.164003816339666e-2	2.028239e4
398	100	5.555687926924043e-7	1.124830727961505e-2	1.642005665841526e-2	1.161060956988283e-2	2.024647e4
399	100	5.551466321438853e-7	1.122003124715443e-2	1.637879121394918e-2	1.158142199484480e-2	2.021093e4
400	100	5.547241942621088e-7	1.119200002646387e-2	1.633780811554573e-2	1.155247415155127e-2	2.017579e4
401	99	5.549822119073088e-7	1.115072758084140e-2	1.626568045367432e-2	1.150835790793799e-2	2.009205e4
402	99	5.545628901495070e-7	1.112296686207710e-2	1.622517189529774e-2	1.147970222728977e-2	2.005718e4
403	99	5.541418754377445e-7	1.109538703015041e-2	1.618490254228624e-2	1.145123099157642e-2	2.002265e4
404	99	5.537217496879121e-7	1.106787449949527e-2	1.614479540325560e-2	1.142284084178811e-2	1.998815e4
405	98	5.534565764373617e-7	1.102727638384687e-2	1.607363934471406e-2	1.137942190777101e-2	1.992438e4
406	98	5.530081712597484e-7	1.100014167977722e-2	1.603405741880177e-2	1.135141493695161e-2	1.989146e4
407	98	5.525353064468781e-7	1.097313501348613e-2	1.599466488686775e-2	1.132354184931245e-2	1.985961e4
408	98	5.520319524842956e-7	1.094626143129892e-2	1.595547355381375e-2	1.129580947716949e-2	1.982904e4
409	97	5.649701617986270e-7	1.090618679689081e-2	1.588514862666333e-2	1.125294502542230e-2	1.930400e4
410	97	5.645554469777639e-7	1.087963775965152e-2	1.584642351377325e-2	1.122554342891939e-2	1.927116e4
411	97	5.641513857386789e-7	1.085317627061452e-2	1.580788184696389e-2	1.119824652103546e-2	1.923806e4
412	97	5.637460847958812e-7	1.082687295933058e-2	1.576954092159896e-2	1.117110730985565e-2	1.920523e4
413	96	5.646007962152785e-7	1.078739539929486e-2	1.570008226602726e-2	1.112886520304387e-2	1.910623e4
414	96	5.641494009643416e-7	1.076137519126451e-2	1.566218815721973e-2	1.110202474224812e-2	1.907540e4
415	96	5.636861095857754e-7	1.073554652967005e-2	1.562452390982636e-2	1.107537290445153e-2	1.904526e4
416	96	5.632144196439776e-7	1.070987737601284e-2	1.558707822428850e-2	1.104888706850343e-2	1.901563e4
417	95	5.686158369534418e-7	1.067086525359524e-2	1.551838379511503e-2	1.100713272507987e-2	1.876639e4
418	95	5.681720524856023e-7	1.064516687371311e-2	1.548107403673276e-2	1.098063221181684e-2	1.873582e4
419	95	5.677240405428498e-7	1.061967132629514e-2	1.544401102304402e-2	1.095433430462487e-2	1.870569e4
420	95	5.672704868877996e-7	1.059438306760559e-2	1.540719151901268e-2	1.092824061705017e-2	1.867607e4
421	95	5.668544292068479e-7	1.056912963330751e-2	1.537049919783239e-2	1.090219361943363e-2	1.864523e4
422	94	5.672882025862194e-7	1.053070373202906e-2	1.530273589060211e-2	1.086105221446414e-2	1.856323e4
423	94	5.668685284120543e-7	1.050577455865815e-2	1.526651387995512e-2	1.083534147667612e-2	1.853300e4
424	94	5.664537093711962e-7	1.048102051805977e-2	1.523050181109230e-2	1.080980351743653e-2	1.850287e4
425	94	5.660560051592223e-7	1.045635510517738e-2	1.519466233208315e-2	1.078436824032060e-2	1.847230e4
426	93	5.661722283975853e-7	1.041845712678683e-2	1.512769474700033e-2	1.074378650972781e-2	1.840157e4
427	93	5.657194566210485e-7	1.039413792806556e-2	1.509231886933161e-2	1.071870134984998e-2	1.837331e4
428	93	5.652532528179624e-7	1.036981903751008e-2	1.505701444010074e-2	1.069362585587585e-2	1.834544e4
429	93	5.647754303807355e-7	1.034561414028140e-2	1.502186873986715e-2	1.066866487638011e-2	1.831810e4
430	93	5.642878593706335e-7	1.032156621865625e-2	1.498693343306576e-2	1.064386567572631e-2	1.829131e4
431	92	5.639217058494696e-7	1.028430523020683e-2	1.492091748764491e-2	1.060394311566607e-2	1.823712e4
432	92	5.633914296826550e-7	1.026047975161715e-2	1.488635669295348e-2	1.057938362170054e-2	1.821199e4
433	92	5.628365414465165e-7	1.023683441250462e-2	1.485199804525005e-2	1.055499816707967e-2	1.818793e4
434	92	5.622149578480472e-7	1.021320254678350e-2	1.481771707314035e-2	1.053063446242705e-2	1.816601e4
435	91	5.754431069226627e-7	1.017626957092417e-2	1.475227976378586e-2	1.049106468807825e-2	1.768423e4
436	91	5.750347270968192e-7	1.015285967791763e-2	1.471837618776187e-2	1.046693598035656e-2	1.765608e4
437	91	5.746277952724375e-7	1.012963654963760e-2	1.468468432576703e-2	1.044298998243486e-2	1.762817e4
438	91	5.742222949611486e-7	1.010656476071563e-2	1.465119055637807e-2	1.041919861769003e-2	1.760044e4
439	91	5.738124989801478e-7	1.008355405622799e-2	1.461780788202891e-2	1.039547232293051e-2	1.757291e4
440	90	5.751447650420957e-7	1.004707637320588e-2	1.455318148854567e-2	1.035639693265283e-2	1.746878e4
441	90	5.746927347440498e-7	1.002428215834876e-2	1.452015934952438e-2	1.033290122672517e-2	1.744286e4
442	90	5.742360509850183e-7	1.000164611819354e-2	1.448733609712003e-2	1.030956452112309e-2	1.741731e4
443	90	5.737749235965842e-7	9.979136914016900e-3	1.445468732046612e-2	1.028635940523874e-2	1.739208e4
444	90	5.733079493615930e-7	9.956757748418352e-3	1.442221987138979e-2	1.026328948713231e-2	1.736721e4
445	89	5.792446541715034e-7	9.920911094995967e-3	1.435852315281509e-2	1.022486716454840e-2	1.712732e4
