k	weight	is_prime	d(k)	sigma(k)	omega	Omega	hub	class	factors
18225	1.961821374436e-8	0	21	33883	2	8	33883	spectator	3^6·5^2
18226	1.854492167135e-7	0	8	29484	3	3	29484	spectator	2·13·701
18227	7.029935068537e-8	0	4	19896	2	2	19896	spectator	11·1657
18228	4.608414513592e-9	0	36	51072	4	6	51072	spectator	2^2·3·7^2·31
18229	1.037655489130e-7	1	2	18230	1	1	18230	gauge boson (light)	18229 (prime)
18230	2.892057291365e-7	0	8	32832	3	3	32832	spectator	2·5·1823
18231	9.873520909453e-7	0	8	24960	3	3	24960	spectator	3·59·103
18232	3.590343904996e-8	0	16	35640	3	5	35640	spectator	2^3·43·53
18233	1.159436649941e-7	1	2	18234	1	1	18234	gauge boson (light)	18233 (prime)
18234	2.426266155863e-6	0	12	39546	3	4	39546	spectator	2·3^2·1013
18235	6.610649795329e-6	0	8	25056	3	3	25056	fermion	5·7·521
18236	2.034243091899e-6	0	12	32928	3	4	32928	spectator	2^2·47·97
18237	1.148695937331e-6	0	4	24320	2	2	24320	spectator	3·6079
18238	2.069098154937e-7	0	8	29880	3	3	29880	spectator	2·11·829
18239	1.583385460722e-7	0	8	20832	3	3	20832	spectator	13·23·61
18240	3.656359027561e-5	0	56	60960	4	9	60960	heavy fermion	2^6·3·5·19
18241	9.227608270516e-7	0	8	20520	3	3	20520	spectator	17·29·37
18242	3.081791054442e-6	0	8	31296	3	3	31296	light fermion	2·7·1303
18243	2.133270025582e-6	0	6	26364	2	3	26364	spectator	3^2·2027
18244	1.049821411615e-6	0	6	31934	2	3	31934	spectator	2^2·4561
18245	1.469434676998e-6	0	8	22680	3	3	22680	spectator	5·41·89
18246	2.524011596645e-6	0	8	36504	3	3	36504	spectator	2·3·3041
18247	4.256578918963e-7	0	4	18576	2	2	18576	spectator	71·257
18248	9.753804648152e-7	0	8	34230	2	4	34230	spectator	2^3·2281
18249	3.033530102484e-6	0	16	30720	4	4	30720	light fermion	3·7·11·79
18250	2.290047067967e-6	0	16	34632	3	5	34632	spectator	2·5^3·73
18251	8.783274403943e-7	1	2	18252	1	1	18252	gauge boson (light)	18251 (prime)
18252	1.165619035977e-10	0	36	51240	3	7	51240	spectator	2^2·3^3·13^2
18253	7.005860736400e-7	1	2	18254	1	1	18254	gauge boson (light)	18253 (prime)
18254	3.535779828283e-7	0	4	27384	2	2	27384	spectator	2·9127
18255	2.936458803110e-6	0	8	29232	3	3	29232	light fermion	3·5·1217
18256	8.815957018890e-7	0	20	40672	3	6	40672	spectator	2^4·7·163
18257	5.532007583947e-7	1	2	18258	1	1	18258	gauge boson (light)	18257 (prime)
18258	8.024598196048e-6	0	16	38880	4	4	38880	fermion	2·3·17·179
18259	4.918499738327e-7	0	6	19860	2	3	19860	spectator	19·31^2
18260	1.556399632745e-6	0	24	42336	4	5	42336	spectator	2^2·5·11·83
18261	1.804324326198e-6	0	6	26390	2	3	26390	spectator	3^2·2029
18262	8.296121245758e-5	0	8	28656	3	3	28656	heavy fermion	2·23·397
18263	4.801771401211e-7	0	4	20880	2	2	20880	spectator	7·2609
18264	7.505866279051e-7	0	16	45720	3	5	45720	spectator	2^3·3·761
18265	2.984783243667e-7	0	8	23688	3	3	23688	spectator	5·13·281
18266	4.984969732044e-8	0	4	27402	2	2	27402	spectator	2·9133
18267	8.531666741905e-7	0	4	24360	2	2	24360	spectator	3·6089
18268	1.466043541811e-7	0	6	31976	2	3	31976	spectator	2^2·4567
18269	7.968899709706e-8	1	2	18270	1	1	18270	gauge boson (light)	18269 (prime)
18270	3.178368781383e-5	0	48	56160	5	6	56160	heavy fermion	2·3^2·5·7·29
18271	4.342770995399e-8	0	6	20216	2	3	20216	spectator	11^2·151
18272	3.455038048518e-7	0	12	36036	2	6	36036	spectator	2^5·571
18273	8.235451009690e-7	0	4	24368	2	2	24368	spectator	3·6091
18274	7.534873892778e-8	0	4	27414	2	2	27414	spectator	2·9137
18275	1.014984468426e-6	0	12	24552	3	4	24552	spectator	5^2·17·43
18276	4.003926864220e-7	0	12	42672	3	4	42672	spectator	2^2·3·1523
18277	1.748105321972e-6	0	6	21318	2	3	21318	spectator	7^2·373
18278	2.363905710992e-4	0	16	31920	4	4	31920	heavy fermion	2·13·19·37
18279	1.750271625861e-6	0	8	27120	2	4	27120	spectator	3^3·677
18280	6.790956620130e-10	0	16	41220	3	5	41220	spectator	2^3·5·457
18281	1.442597528842e-6	0	4	18564	2	2	18564	spectator	101·181
18282	1.083728521260e-6	0	16	40032	4	4	40032	spectator	2·3·11·277
18283	2.507222925075e-6	0	4	18720	2	2	18720	spectator	47·389
18284	2.413495890938e-6	0	12	36624	3	4	36624	spectator	2^2·7·653
18285	5.855102224108e-6	0	16	31104	4	4	31104	fermion	3·5·23·53
18286	1.352604780878e-5	0	8	28224	3	3	28224	heavy fermion	2·41·223
18287	2.549003885459e-6	1	2	18288	1	1	18288	gauge boson	18287 (prime)
18288	9.504761932976e-7	0	30	51584	3	7	51584	spectator	2^4·3^2·127
18289	2.606680531648e-6	1	2	18290	1	1	18290	gauge boson	18289 (prime)
18290	3.412378819341e-6	0	16	34560	4	4	34560	light fermion	2·5·31·59
18291	1.330991992319e-5	0	16	30464	4	4	30464	heavy fermion	3·7·13·67
18292	9.608449700871e-6	0	12	34020	3	4	34020	heavy fermion	2^2·17·269
18293	1.861269062228e-6	0	4	19968	2	2	19968	spectator	11·1663
18294	2.239605872442e-6	0	8	36600	3	3	36600	spectator	2·3·3049
18295	1.431770335206e-6	0	4	21960	2	2	21960	spectator	5·3659
18296	6.828415964374e-7	0	8	34320	2	4	34320	spectator	2^3·2287
18297	6.537278193687e-7	0	12	28080	3	4	28080	spectator	3^2·19·107
18298	2.448613595024e-6	0	8	31392	3	3	31392	spectator	2·7·1307
18299	1.623104695132e-6	0	4	18960	2	2	18960	spectator	29·631
18300	1.479441893133e-6	0	36	53816	4	6	53816	spectator	2^2·3·5^2·61
18301	6.530968139687e-7	1	2	18302	1	1	18302	gauge boson (light)	18301 (prime)
18302	5.394620586043e-7	0	4	27456	2	2	27456	spectator	2·9151
18303	2.987512142128e-7	0	4	24408	2	2	24408	spectator	3·6101
18304	1.912362007353e-7	0	32	42840	3	9	42840	spectator	2^7·11·13
18305	2.959685503856e-8	0	8	25152	3	3	25152	spectator	5·7·523
18306	2.317915459221e-6	0	20	41382	3	6	41382	spectator	2·3^4·113
18307	2.751124395701e-7	1	2	18308	1	1	18308	gauge boson (light)	18307 (prime)
18308	6.982120243444e-5	0	12	33600	3	4	33600	heavy fermion	2^2·23·199
18309	6.146598534404e-6	0	8	25920	3	3	25920	fermion	3·17·359
18310	6.165448324840e-8	0	8	32976	3	3	32976	spectator	2·5·1831
18311	2.449552153401e-7	1	2	18312	1	1	18312	gauge boson (light)	18311 (prime)
18312	1.626852356102e-5	0	32	52800	4	6	52800	heavy fermion	2^3·3·7·109
18313	2.332127963775e-7	1	2	18314	1	1	18314	gauge boson (light)	18313 (prime)
18314	5.020140088950e-7	0	4	27474	2	2	27474	spectator	2·9157
18315	4.914162480515e-7	0	24	35568	4	5	35568	spectator	3^2·5·11·37
18316	9.219785699786e-6	0	12	33880	3	4	33880	heavy fermion	2^2·19·241
18317	9.734277292828e-8	0	4	19740	2	2	19740	spectator	13·1409
18318	3.700530560987e-6	0	16	38016	4	4	38016	light fermion	2·3·43·71
18319	2.634887767121e-7	0	4	20944	2	2	20944	spectator	7·2617
18320	7.825000812186e-8	0	20	42780	3	6	42780	spectator	2^4·5·229
18321	3.528662016559e-6	0	8	25344	3	3	25344	light fermion	3·31·197
18322	5.802619750062e-7	0	4	27486	2	2	27486	spectator	2·9161
18323	1.682708562663e-8	0	4	18648	2	2	18648	spectator	73·251
18324	9.274645424357e-7	0	18	46410	3	5	46410	spectator	2^2·3^2·509
18325	4.106032391384e-8	0	6	22754	2	3	22754	spectator	5^2·733
18326	4.765992629279e-5	0	24	36936	4	5	36936	heavy fermion	2·7^2·11·17
18327	3.135456591766e-7	0	8	25200	3	3	25200	spectator	3·41·149
18328	1.291004520289e-5	0	16	36000	3	5	36000	heavy fermion	2^3·29·79
18329	6.319840931508e-7	1	2	18330	1	1	18330	gauge boson (light)	18329 (prime)
18330	3.191735569525e-5	0	32	48384	5	5	48384	heavy fermion	2·3·5·13·47
18331	1.060730617503e-6	0	4	19152	2	2	19152	spectator	23·797
18332	3.173276769971e-6	0	6	32088	2	3	32088	light fermion	2^2·4583
18333	1.816858920763e-6	0	16	31360	3	5	31360	spectator	3^3·7·97
18334	6.033032845086e-6	0	8	28080	3	3	28080	fermion	2·89·103
18335	1.113862172381e-6	0	8	23280	3	3	23280	spectator	5·19·193
18336	3.245867445166e-6	0	24	48384	3	7	48384	light fermion	2^5·3·191
18337	1.532083050099e-6	0	4	20016	2	2	20016	spectator	11·1667
18338	4.639194961427e-6	0	8	28188	3	3	28188	fermion	2·53·173
18339	1.062270279109e-6	0	4	24456	2	2	24456	spectator	3·6113
18340	1.147934011048e-6	0	24	44352	4	5	44352	spectator	2^2·5·7·131
18341	1.467812755323e-6	1	2	18342	1	1	18342	gauge boson	18341 (prime)
18342	3.224442251143e-6	0	12	39780	3	4	39780	light fermion	2·3^2·1019
18343	1.841799481191e-6	0	8	21168	3	3	21168	spectator	13·17·83
18344	3.873439379098e-6	0	8	34410	2	4	34410	light fermion	2^3·2293
18345	6.071181876173e-9	0	8	29376	3	3	29376	spectator	3·5·1223
18346	4.497070433782e-6	0	4	27522	2	2	27522	fermion	2·9173
18347	1.881539480925e-6	0	4	20976	2	2	20976	spectator	7·2621
18348	1.491530242380e-7	0	24	47040	4	5	47040	spectator	2^2·3·11·139
18349	9.524464445230e-7	0	4	18720	2	2	18720	spectator	59·311
18350	4.274630590184e-6	0	12	34224	3	4	34224	fermion	2·5^2·367
18351	7.489625448979e-7	0	6	26520	2	3	26520	spectator	3^2·2039
18352	1.856213293237e-4	0	20	37696	3	6	37696	heavy fermion	2^4·31·37
18353	8.600790186259e-7	1	2	18354	1	1	18354	gauge boson (light)	18353 (prime)
18354	1.879808112914e-5	0	32	46080	5	5	46080	heavy fermion	2·3·7·19·23
18355	4.675049630418e-7	0	4	22032	2	2	22032	spectator	5·3671
18356	2.015021301853e-6	0	12	34692	3	4	34692	spectator	2^2·13·353
18357	2.756066825248e-6	0	8	25440	3	3	25440	spectator	3·29·211
18358	2.856308432446e-6	0	8	28152	3	3	28152	light fermion	2·67·137
18359	8.420182517258e-7	0	4	20040	2	2	20040	spectator	11·1669
18360	4.192722966688e-5	0	64	64800	4	8	64800	heavy fermion	2^3·3^3·5·17
18361	2.134883833020e-6	0	8	21824	3	3	21824	spectator	7·43·61
18362	2.725108166984e-6	0	4	27546	2	2	27546	spectator	2·9181
18363	1.194960645935e-6	0	4	24488	2	2	24488	spectator	3·6121
18364	2.321219925540e-6	0	6	32144	2	3	32144	spectator	2^2·4591
18365	3.997849866906e-7	0	4	22044	2	2	22044	spectator	5·3673
18366	2.889937152897e-6	0	8	36744	3	3	36744	light fermion	2·3·3061
18367	5.727063986827e-7	1	2	18368	1	1	18368	gauge boson (light)	18367 (prime)
18368	2.814576096867e-8	0	28	42672	3	8	42672	spectator	2^6·7·41
18369	4.337514658585e-8	0	12	28756	3	4	28756	spectator	3^2·13·157
18370	5.586266287922e-8	0	16	36288	4	4	36288	spectator	2·5·11·167
18371	5.516016629430e-7	1	2	18372	1	1	18372	gauge boson (light)	18371 (prime)
18372	2.539804971893e-6	0	12	42896	3	4	42896	spectator	2^2·3·1531
18373	6.427441310523e-7	0	4	19360	2	2	19360	spectator	19·967
18374	1.217342131135e-6	0	4	27564	2	2	27564	spectator	2·9187
18375	1.144075975771e-6	0	24	35568	3	6	35568	spectator	3·5^3·7^2
18376	8.617896042326e-7	0	8	34470	2	4	34470	spectator	2^3·2297
18377	3.221449912105e-7	0	8	20736	3	3	20736	spectator	17·23·47
18378	1.823837128232e-6	0	12	39858	3	4	39858	spectator	2·3^2·1021
18379	4.957788562243e-7	1	2	18380	1	1	18380	gauge boson (light)	18379 (prime)
18380	3.332400463837e-7	0	12	38640	3	4	38640	spectator	2^2·5·919
18381	2.376095880016e-7	0	8	26784	3	3	26784	spectator	3·11·557
18382	1.088037689221e-5	0	16	34272	4	4	34272	heavy fermion	2·7·13·101
18383	5.355730094246e-7	0	4	19008	2	2	19008	spectator	31·593
18384	1.926480477659e-6	0	20	47616	3	6	47616	spectator	2^4·3·383
18385	7.570335680782e-7	0	4	22068	2	2	22068	spectator	5·3677
18386	2.348205042955e-7	0	8	28620	3	3	28620	spectator	2·29·317
18387	1.887327853483e-7	0	10	27588	2	5	27588	spectator	3^4·227
18388	1.203154959331e-6	0	6	32186	2	3	32186	spectator	2^2·4597
18389	1.575361005578e-6	0	8	21888	3	3	21888	spectator	7·37·71
18390	2.238000029996e-7	0	16	44208	4	4	44208	spectator	2·3·5·613
18391	9.757286036016e-7	0	4	18792	2	2	18792	spectator	53·347
18392	3.243071283898e-6	0	24	39900	3	6	39900	light fermion	2^3·11^2·19
18393	5.542932594838e-7	0	4	24528	2	2	24528	spectator	3·6131
18394	8.729112464410e-6	0	8	29268	3	3	29268	heavy fermion	2·17·541
18395	8.002632201040e-7	0	8	23856	3	3	23856	spectator	5·13·283
18396	5.356473511914e-6	0	36	53872	4	6	53872	fermion	2^2·3^2·7·73
18397	3.738779626827e-7	1	2	18398	1	1	18398	gauge boson (light)	18397 (prime)
18398	3.134268201323e-7	0	4	27600	2	2	27600	spectator	2·9199
18399	2.852843818125e-7	0	4	24536	2	2	24536	spectator	3·6133
18400	2.029513936025e-6	0	36	46872	3	8	46872	spectator	2^5·5^2·23
18401	1.888124170310e-7	1	2	18402	1	1	18402	gauge boson (light)	18401 (prime)
18402	8.266083781182e-7	0	8	36816	3	3	36816	spectator	2·3·3067
18403	1.732062460168e-6	0	8	23040	3	3	23040	spectator	7·11·239
18404	4.496775253698e-9	0	12	33264	3	4	33264	spectator	2^2·43·107
18405	1.013211361310e-7	0	12	31980	3	4	31980	spectator	3^2·5·409
18406	2.080739301707e-8	0	4	27612	2	2	27612	spectator	2·9203
18407	7.546804391081e-9	0	4	18720	2	2	18720	spectator	79·233
18408	1.741050637435e-5	0	32	50400	4	6	50400	heavy fermion	2^3·3·13·59
18409	3.234668070336e-7	0	4	18900	2	2	18900	spectator	41·449
18410	5.128113407053e-6	0	16	38016	4	4	38016	fermion	2·5·7·263
18411	1.009024013081e-6	0	12	27432	3	4	27432	spectator	3·17·19^2
18412	3.464903858157e-7	0	6	32228	2	3	32228	spectator	2^2·4603
18413	4.382211404187e-7	1	2	18414	1	1	18414	gauge boson (light)	18413 (prime)
18414	1.009456154210e-6	0	32	46080	4	6	46080	spectator	2·3^3·11·31
18415	2.153312309425e-8	0	8	23040	3	3	23040	spectator	5·29·127
18416	7.874175716965e-7	0	10	35712	2	5	35712	spectator	2^4·1151
18417	1.240083243325e-6	0	8	28096	3	3	28096	spectator	3·7·877
18418	9.577743639013e-7	0	4	27630	2	2	27630	spectator	2·9209
18419	1.025420754882e-6	0	4	18696	2	2	18696	spectator	113·163
18420	8.404025558160e-7	0	24	51744	4	5	51744	spectator	2^2·3·5·307
18421	1.664660237443e-6	0	6	20130	2	3	20130	spectator	13^2·109
18422	3.725847729015e-8	0	8	28272	3	3	28272	spectator	2·61·151
18423	1.746628266200e-6	0	12	28080	3	4	28080	spectator	3^2·23·89
18424	8.152681243664e-7	0	24	41040	3	6	41040	spectator	2^3·7^2·47
18425	4.295289246757e-6	0	12	25296	3	4	25296	fermion	5^2·11·67
18426	1.627197427744e-7	0	16	38304	4	4	38304	spectator	2·3·37·83
18427	1.312799420024e-6	1	2	18428	1	1	18428	gauge boson (light)	18427 (prime)
18428	2.142428014775e-7	0	12	34272	3	4	34272	spectator	2^2·17·271
18429	1.081682392190e-6	0	4	24576	2	2	24576	spectator	3·6143
18430	4.839664089962e-5	0	16	35280	4	4	35280	heavy fermion	2·5·19·97
18431	1.939282149719e-6	0	4	21072	2	2	21072	spectator	7·2633
18432	3.166504990720e-7	0	36	53235	2	13	53235	spectator	2^11·3^2
18433	1.255619741959e-6	1	2	18434	1	1	18434	gauge boson (light)	18433 (prime)
18434	3.488490673889e-8	0	8	29820	3	3	29820	spectator	2·13·709
18435	7.582982679036e-7	0	8	29520	3	3	29520	spectator	3·5·1229
18436	1.177926332698e-6	0	12	35280	3	4	35280	spectator	2^2·11·419
18437	1.071818266581e-6	0	4	18720	2	2	18720	spectator	103·179
18438	1.158622673193e-5	0	16	42240	4	4	42240	heavy fermion	2·3·7·439
18439	8.849579596649e-7	1	2	18440	1	1	18440	gauge boson (light)	18439 (prime)
18440	6.694489772952e-8	0	16	41580	3	5	41580	spectator	2^3·5·461
18441	3.201619542518e-7	0	8	27360	2	4	27360	spectator	3^3·683
18442	2.503248990426e-7	0	4	27666	2	2	27666	spectator	2·9221
18443	5.998088828366e-7	1	2	18444	1	1	18444	gauge boson (light)	18443 (prime)
18444	1.368236470637e-5	0	24	45360	4	5	45360	heavy fermion	2^2·3·29·53
18445	1.377133122048e-7	0	16	27648	4	4	27648	spectator	5·7·17·31
18446	9.648483364552e-5	0	8	28944	3	3	28944	heavy fermion	2·23·401
18447	6.011187345555e-6	0	16	29568	4	4	29568	fermion	3·11·13·43
18448	4.303392128641e-8	0	10	35774	2	5	35774	spectator	2^4·1153
18449	6.161146574545e-7	0	4	19440	2	2	19440	spectator	19·971
18450	3.703433090291e-5	0	36	50778	4	6	50778	heavy fermion	2·3^2·5^2·41
18451	4.709521962033e-7	1	2	18452	1	1	18452	gauge boson (light)	18451 (prime)
18452	1.469621492952e-6	0	12	36960	3	4	36960	spectator	2^2·7·659
18453	2.300212371134e-7	0	4	24608	2	2	24608	spectator	3·6151
18454	6.407299131945e-8	0	4	27684	2	2	27684	spectator	2·9227
18455	7.711432261263e-8	0	4	22152	2	2	22152	spectator	5·3691
18456	4.471847842140e-8	0	16	46200	3	5	46200	spectator	2^3·3·769
18457	7.466398685424e-8	1	2	18458	1	1	18458	gauge boson (light)	18457 (prime)
18458	8.168387641966e-8	0	8	30240	3	3	30240	spectator	2·11·839
18459	1.266622131921e-6	0	12	30576	3	4	30576	spectator	3^2·7·293
18460	1.367734641185e-7	0	24	42336	4	5	42336	spectator	2^2·5·13·71
18461	3.224776886118e-9	1	2	18462	1	1	18462	gauge boson (light)	18461 (prime)
18462	1.098740533100e-5	0	16	39312	4	4	39312	heavy fermion	2·3·17·181
18463	3.597989273903e-8	0	4	19000	2	2	19000	spectator	37·499
18464	7.746739984000e-9	0	12	36414	2	6	36414	spectator	2^5·577
18465	4.078470694232e-7	0	8	29568	3	3	29568	spectator	3·5·1231
18466	9.798649673952e-7	0	8	31680	3	3	31680	spectator	2·7·1319
18467	3.980185917589e-7	0	4	18840	2	2	18840	spectator	59·313
18468	1.030610112900e-5	0	36	50960	3	8	50960	heavy fermion	2^2·3^5·19
18469	1.171818930500e-6	0	8	21312	3	3	21312	spectator	11·23·73
18470	2.589610927696e-7	0	8	33264	3	3	33264	spectator	2·5·1847
18471	5.396112736655e-7	0	8	25344	3	3	25344	spectator	3·47·131
18472	1.871710059102e-9	0	8	34650	2	4	34650	spectator	2^3·2309
18473	3.988995106313e-6	0	12	23940	3	4	23940	light fermion	7^2·13·29
18474	6.310897129292e-7	0	8	36960	3	3	36960	spectator	2·3·3079
18475	4.959139370053e-8	0	6	22940	2	3	22940	spectator	5^2·739
18476	3.005070841842e-6	0	12	33600	3	4	33600	light fermion	2^2·31·149
18477	1.988954220553e-8	0	6	26702	2	3	26702	spectator	3^2·2053
18478	1.419731332256e-6	0	4	27720	2	2	27720	spectator	2·9239
18479	1.357553769434e-7	0	4	19584	2	2	19584	spectator	17·1087
18480	2.286106183156e-5	0	80	71424	5	8	71424	heavy fermion	2^4·3·5·7·11
18481	3.870880059840e-7	1	2	18482	1	1	18482	gauge boson (light)	18481 (prime)
18482	3.015961851455e-6	0	4	27726	2	2	27726	light fermion	2·9241
18483	1.837501346163e-8	0	8	25296	3	3	25296	spectator	3·61·101
18484	3.361531876633e-6	0	6	32354	2	3	32354	light fermion	2^2·4621
18485	1.041248772818e-6	0	4	22188	2	2	22188	spectator	5·3697
18486	5.495438553063e-7	0	24	43680	4	5	43680	spectator	2·3^2·13·79
18487	2.946246349146e-6	0	8	22400	3	3	22400	light fermion	7·19·139
18488	5.577106561564e-6	0	8	34680	2	4	34680	fermion	2^3·2311
18489	1.983398164404e-6	0	4	24656	2	2	24656	spectator	3·6163
18490	8.604213350705e-6	0	12	34074	3	4	34074	heavy fermion	2·5·43^2
18491	2.937642574134e-6	0	6	20676	2	3	20676	light fermion	11·41^2
18492	4.359301145912e-4	0	24	45696	4	5	45696	heavy fermion	2^2·3·23·67
18493	2.138322212671e-6	1	2	18494	1	1	18494	gauge boson	18493 (prime)
18494	1.324262214929e-5	0	8	31728	3	3	31728	heavy fermion	2·7·1321
18495	2.297947313230e-6	0	16	33120	3	5	33120	spectator	3^3·5·137
18496	2.734419087069e-5	0	21	38989	2	8	38989	heavy fermion	2^6·17^2
18497	2.293327821671e-6	0	4	18900	2	2	18900	spectator	53·349
18498	9.444327868226e-6	0	8	37008	3	3	37008	heavy fermion	2·3·3083
18499	2.318325019983e-6	0	4	19936	2	2	19936	spectator	13·1423
18500	2.255098812044e-4	0	24	41496	3	6	41496	heavy fermion	2^2·5^3·37
18501	6.605318896369e-6	0	8	28224	3	3	28224	fermion	3·7·881
18502	6.416380553265e-6	0	12	31356	3	4	31356	fermion	2·11·29^2
18503	2.892485129518e-6	1	2	18504	1	1	18504	excited boson	18503 (prime)
18504	9.509213308868e-6	0	24	50310	3	6	50310	heavy fermion	2^3·3^2·257
18505	2.498510631497e-6	0	4	22212	2	2	22212	spectator	5·3701
18506	6.697750712550e-6	0	8	29280	3	3	29280	fermion	2·19·487
18507	6.114428733681e-8	0	8	25600	3	3	25600	spectator	3·31·199
18508	9.590026156280e-6	0	12	37072	3	4	37072	heavy fermion	2^2·7·661
18509	2.914182710607e-6	0	4	18816	2	2	18816	light fermion	83·223
18510	1.890777472000e-7	0	16	44496	4	4	44496	spectator	2·3·5·617
18511	2.465605914290e-6	0	4	18792	2	2	18792	spectator	107·173
18512	5.961547538828e-6	0	20	39060	3	6	39060	fermion	2^4·13·89
18513	1.091043041174e-5	0	18	31122	3	5	31122	heavy fermion	3^2·11^2·17
18514	3.758318054736e-6	0	4	27774	2	2	27774	light fermion	2·9257
18515	6.287224465345e-7	0	12	26544	3	4	26544	spectator	5·7·23^2
18516	8.032274699287e-6	0	12	43232	3	4	43232	fermion	2^2·3·1543
18517	1.356467782440e-6	1	2	18518	1	1	18518	gauge boson (light)	18517 (prime)
18518	6.005324046701e-6	0	8	28512	3	3	28512	fermion	2·47·197
18519	3.484849554513e-6	0	4	24696	2	2	24696	light fermion	3·6173
18520	9.250875164900e-7	0	16	41760	3	5	41760	spectator	2^3·5·463
18521	1.270184196304e-6	1	2	18522	1	1	18522	gauge boson (light)	18521 (prime)
18522	4.163286264143e-5	0	32	48000	3	7	48000	heavy fermion	2·3^3·7^3
18523	1.428371247285e-6	1	2	18524	1	1	18524	gauge boson	18523 (prime)
18524	1.533081277466e-6	0	12	35448	3	4	35448	spectator	2^2·11·421
18525	1.073895350576e-5	0	24	34720	4	5	34720	heavy fermion	3·5^2·13·19
18526	1.167478823763e-6	0	8	28440	3	3	28440	spectator	2·59·157
18527	2.190879633332e-6	0	4	18816	2	2	18816	spectator	97·191
18528	8.765835164023e-6	0	24	48888	3	7	48888	heavy fermion	2^5·3·193
18529	3.309608307147e-6	0	4	21184	2	2	21184	light fermion	7·2647
18530	1.701821329147e-5	0	16	35640	4	4	35640	heavy fermion	2·5·17·109
18531	8.481614534801e-6	0	12	28080	3	4	28080	heavy fermion	3^2·29·71
18532	3.145967353131e-6	0	12	33516	3	4	33516	light fermion	2^2·41·113
18533	4.808578420544e-6	0	4	19008	2	2	19008	fermion	43·431
18534	9.888986344938e-6	0	8	37080	3	3	37080	heavy fermion	2·3·3089
18535	3.698821003252e-6	0	8	24336	3	3	24336	light fermion	5·11·337
18536	4.518905936802e-6	0	16	39840	3	5	39840	fermion	2^3·7·331
