rank	k	weight	d_k	omega	is_prime	factors
3004	20001361	3.763091598241e-10	2	1	prime	20001361 (prime)
3005	20001341	3.763090676154e-10	2	1	prime	20001341 (prime)
3006	20000726	3.763090543945e-10	4	2	composite	2·10000363
3007	20001207	3.763090318167e-10	4	2	composite	3·6667069
3008	20001223	3.763090285623e-10	4	2	composite	11·1818293
3009	20001967	3.763090076710e-10	4	2	composite	29·689723
3010	20000714	3.763089992498e-10	4	2	composite	2·10000357
3011	20001610	3.763089496426e-10	16	4	composite	2·5·467·4283
3012	20000658	3.763089421819e-10	16	4	composite	2·3·971·3433
3013	20000698	3.763089258996e-10	4	2	composite	2·10000349
3014	20001183	3.763089211711e-10	4	2	composite	3·6667061
3015	20001307	3.763089112777e-10	2	1	prime	20001307 (prime)
3016	20001301	3.763088835423e-10	2	1	prime	20001301 (prime)
3017	20001171	3.763088658512e-10	8	3	composite	3·1867·3571
3018	20000634	3.763088336646e-10	8	3	composite	2·3·3333439
3019	20000678	3.763088334943e-10	4	2	composite	2·10000339
3020	20000674	3.763088122542e-10	8	3	composite	2·463·21599
3021	20001277	3.763087729146e-10	2	1	prime	20001277 (prime)
3022	20001147	3.763087553914e-10	4	2	composite	3·6667049
3023	20001269	3.763087365779e-10	2	1	prime	20001269 (prime)
3024	20000277	3.763087332823e-10	20	3	composite	3^4·11·22447
3025	20001157	3.763087215273e-10	8	3	composite	11·1213·1499
3026	20001263	3.763087083895e-10	2	1	prime	20001263 (prime)
3027	20000496	3.763086912599e-10	20	3	composite	2^4·3·416677
3028	20001259	3.763086901458e-10	2	1	prime	20001259 (prime)
3029	20000598	3.763086678994e-10	8	3	composite	2·3·3333433
3030	20001253	3.763086628286e-10	2	1	prime	20001253 (prime)
3031	20001251	3.763086533340e-10	4	2	composite	2861·6991
3032	20001117	3.763086173315e-10	4	2	composite	3·6667039
3033	20000586	3.763086126410e-10	8	3	composite	2·3·3333431
3034	20001239	3.763085983125e-10	2	1	prime	20001239 (prime)
3035	20001530	3.763085845841e-10	8	3	composite	2·5·2000153
3036	20001227	3.763085430775e-10	2	1	prime	20001227 (prime)
3037	20001221	3.763085156048e-10	4	2	composite	1483·13487
3038	20000606	3.763085021726e-10	4	2	composite	2·10000303
3039	20000562	3.763085021602e-10	8	3	composite	2·3·3333427
3040	20001217	3.763084968562e-10	2	1	prime	20001217 (prime)
3041	20002195	3.763084711155e-10	4	2	composite	5·4000439
3042	20000996	3.763084644436e-10	12	3	composite	2^2·19·263171
3043	20001081	3.763084512794e-10	4	2	composite	3·6667027
3044	20001203	3.763084321857e-10	2	1	prime	20001203 (prime)
3045	20001187	3.763083588348e-10	4	2	composite	1471·13597
3046	20001057	3.763083410427e-10	4	2	composite	3·6667019
3047	20001181	3.763083312331e-10	2	1	prime	20001181 (prime)
3048	20002165	3.763083299308e-10	8	3	composite	5·1223·3271
3049	20001470	3.763083079586e-10	8	3	composite	2·5·2000147
3050	20000514	3.763082814599e-10	8	3	composite	2·3·3333419
3051	20001161	3.763082389033e-10	2	1	prime	20001161 (prime)
3052	20001047	3.763082185761e-10	4	2	composite	11·1818277
3053	20000542	3.763082074169e-10	4	2	composite	2·10000271
3054	20001151	3.763081930884e-10	2	1	prime	20001151 (prime)
3055	20001021	3.763081718951e-10	8	3	composite	3·1307·5101
3056	20001143	3.763081544669e-10	4	2	composite	467·42829
3057	20001139	3.763081380077e-10	2	1	prime	20001139 (prime)
3058	20001430	3.763081240302e-10	8	3	composite	2·5·2000143
3059	20000522	3.763081153949e-10	4	2	composite	2·10000261
3060	20001119	3.763080457139e-10	4	2	composite	3461·5779
3061	20000506	3.763080418013e-10	4	2	composite	2·10000253
3062	20000454	3.763079982399e-10	16	4	composite	2·3·829·4021
3063	20000494	3.763079864903e-10	4	2	composite	2·10000247
3064	20002085	3.763079620582e-10	8	3	composite	5·103·38839
3065	20001101	3.763079588542e-10	4	2	composite	983·20347
3066	20000973	3.763079543743e-10	4	2	composite	3·6666991
3067	20001619	3.763079083506e-10	8	3	composite	11·29·62701
3068	20001083	3.763078799230e-10	2	1	prime	20001083 (prime)
3069	20001077	3.763078524551e-10	4	2	composite	2741·7297
3070	20000445	3.763078437871e-10	16	4	composite	3·5·19·70177
3071	20001073	3.763078339514e-10	2	1	prime	20001073 (prime)
3072	20000462	3.763078307578e-10	8	3	composite	2·881·11351
3073	20000458	3.763078208733e-10	4	2	composite	2·10000229
3074	20001067	3.763078062857e-10	2	1	prime	20001067 (prime)
3075	20000406	3.763077841605e-10	8	3	composite	2·3·3333401
3076	20000446	3.763077655616e-10	4	2	composite	2·10000223
3077	20000931	3.763077609807e-10	4	2	composite	3·6666977
3078	20001561	3.763077190665e-10	8	3	composite	3·29·229903
3079	20000919	3.763077035023e-10	8	3	composite	3·569·11717
3080	20000382	3.763076733070e-10	8	3	composite	2·3·3333397
3081	20001677	3.763076730487e-10	4	2	composite	29·689713
3082	20001031	3.763076403920e-10	2	1	prime	20001031 (prime)
3083	20001029	3.763076313716e-10	2	1	prime	20001029 (prime)
3084	20001019	3.763075853985e-10	2	1	prime	20001019 (prime)
3085	20001017	3.763075761726e-10	4	2	composite	2237·8941
3086	20000402	3.763075605650e-10	8	3	composite	2·229·43669
3087	20000893	3.763075086193e-10	8	3	composite	11·199·9137
3088	20000346	3.763075074727e-10	8	3	composite	2·3·3333391
3089	20001001	3.763075022633e-10	2	1	prime	20001001 (prime)
3090	20000999	3.763074931678e-10	4	2	composite	4001·4999
3091	20000378	3.763074526014e-10	4	2	composite	2·10000189
3092	20000334	3.763074487209e-10	16	4	composite	2·3·103·32363
3093	20001317	3.763073901211e-10	8	3	composite	7·41·69691
3094	20000156	3.763073804508e-10	24	4	composite	2^2·11·23·19763
3095	20000847	3.763073741336e-10	4	2	composite	3·6666949
3096	20000971	3.763073644581e-10	2	1	prime	20000971 (prime)
3097	20001955	3.763073585346e-10	8	3	composite	5·1879·2129
3098	20000969	3.763073551748e-10	2	1	prime	20000969 (prime)
3099	20000829	3.763072916539e-10	4	2	composite	3·6666943
3100	20000298	3.763072866578e-10	8	3	composite	2·3·3333383
3101	20000342	3.763072844629e-10	8	3	composite	2·271·36901
3102	20000951	3.763072722289e-10	2	1	prime	20000951 (prime)
3103	20000338	3.763072682620e-10	4	2	composite	2·10000169
3104	20000811	3.763072085536e-10	4	2	composite	3·6666937
3105	20000326	3.763072043873e-10	8	3	composite	2·2053·4871
3106	20000933	3.763071894705e-10	2	1	prime	20000933 (prime)
3107	20002235	3.763071755763e-10	8	3	composite	5·11·363677
3108	20000793	3.763071254515e-10	4	2	composite	3·6666931
3109	20000917	3.763071159303e-10	2	1	prime	20000917 (prime)
3110	20001895	3.763070902332e-10	4	2	composite	5·4000379
3111	20000909	3.763070790252e-10	2	1	prime	20000909 (prime)
3112	20000692	3.763070648467e-10	12	3	composite	2^2·19·263167
3113	20000899	3.763070328958e-10	4	2	composite	4091·4889
3114	20000282	3.763070106314e-10	4	2	composite	2·10000141
3115	20000238	3.763070104234e-10	8	3	composite	2·3·3333373
3116	20000278	3.763069919772e-10	4	2	composite	2·10000139
3117	20000879	3.763069409972e-10	2	1	prime	20000879 (prime)
3118	20000751	3.763069326448e-10	8	3	composite	3·1933·3449
3119	20000873	3.763069131048e-10	2	1	prime	20000873 (prime)
3120	20000894	3.763068860127e-10	8	3	composite	2·29·344843
3121	20000867	3.763068858522e-10	2	1	prime	20000867 (prime)
3122	20000861	3.763068578699e-10	2	1	prime	20000861 (prime)
3123	20000242	3.763068265420e-10	4	2	composite	2·10000121
3124	20001490	3.763068124769e-10	48	5	composite	2·5·19·23^2·199
3125	20000234	3.763067779831e-10	8	3	composite	2·1049·9533
3126	20000843	3.763067749793e-10	2	1	prime	20000843 (prime)
3127	20000839	3.763067566538e-10	2	1	prime	20000839 (prime)
3128	20000837	3.763067476070e-10	2	1	prime	20000837 (prime)
3129	20001130	3.763067430811e-10	8	3	composite	2·5·2000113
3130	20000833	3.763067277694e-10	4	2	composite	883·22651
3131	20001815	3.763067186893e-10	8	3	composite	5·859·4657
3132	20000697	3.763066810284e-10	8	3	composite	3·757·8807
3133	20001805	3.763066756415e-10	4	2	composite	5·4000361
3134	20000821	3.763066739925e-10	2	1	prime	20000821 (prime)
3135	20000206	3.763066606930e-10	4	2	composite	2·10000103
3136	20000809	3.763066186308e-10	4	2	composite	2333·8573
3137	20001785	3.763065840219e-10	4	2	composite	5·4000357
3138	20000801	3.763065819130e-10	2	1	prime	20000801 (prime)
3139	20000791	3.763065360353e-10	2	1	prime	20000791 (prime)
3140	20000779	3.763064806571e-10	2	1	prime	20000779 (prime)
3141	20001070	3.763064670099e-10	8	3	composite	2·5·2000107
3142	20000649	3.763064630093e-10	4	2	composite	3·6666883
3143	20000118	3.763064481848e-10	16	4	composite	2·3·983·3391
3144	20000158	3.763064396337e-10	4	2	composite	2·10000079
3145	20000651	3.763063950466e-10	4	2	composite	11·1818241
3146	20000753	3.763063608311e-10	2	1	prime	20000753 (prime)
3147	20000094	3.763063389066e-10	16	4	composite	2·3·911·3659
3148	20001715	3.763062616385e-10	4	2	composite	5·4000343
3149	20000723	3.763062225133e-10	2	1	prime	20000723 (prime)
3150	20000713	3.763061765217e-10	2	1	prime	20000713 (prime)
3151	20000707	3.763061491833e-10	2	1	prime	20000707 (prime)
3152	20000699	3.763061099479e-10	4	2	composite	1103·18133
3153	20000086	3.763060990094e-10	8	3	composite	2·2089·4787
3154	20000693	3.763060847973e-10	2	1	prime	20000693 (prime)
3155	20002315	3.763060814122e-10	8	3	composite	5·29·137947
3156	20000689	3.763060662248e-10	2	1	prime	20000689 (prime)
3157	20000563	3.763059900073e-10	4	2	composite	11·1818233
3158	20000671	3.763059831236e-10	2	1	prime	20000671 (prime)
3159	20000038	3.763058871810e-10	4	2	composite	2·10000019
3160	20000523	3.763058825683e-10	4	2	composite	3·6666841
3161	20000641	3.763058451072e-10	2	1	prime	20000641 (prime)
3162	20000026	3.763058279308e-10	8	3	composite	2·421·23753
3163	20000930	3.763058226450e-10	8	3	composite	2·5·2000093
3164	20002221	3.763058180780e-10	10	2	composite	3^4·246941
3165	20001271	3.763058035432e-10	4	2	composite	29·689699
3166	20000627	3.763057790945e-10	4	2	composite	353·56659
3167	20000499	3.763057720971e-10	4	2	composite	3·6666833
3168	20000014	3.763057675193e-10	8	3	composite	2·941·10627
3169	20000623	3.763057623534e-10	2	1	prime	20000623 (prime)
3170	20000621	3.763057529905e-10	2	1	prime	20000621 (prime)
3171	20000481	3.763056845288e-10	8	3	composite	3·317·21031
3172	20000599	3.763056516532e-10	2	1	prime	20000599 (prime)
3173	20000581	3.763055690184e-10	4	2	composite	3313·6037
3174	20000573	3.763055321697e-10	2	1	prime	20000573 (prime)
3175	20000569	3.763055135490e-10	2	1	prime	20000569 (prime)
3176	20000567	3.763055043766e-10	2	1	prime	20000567 (prime)
3177	20001545	3.763054789464e-10	4	2	composite	5·4000309
3178	20000543	3.763053943584e-10	2	1	prime	20000543 (prime)
3179	20000431	3.763053824951e-10	4	2	composite	11·1818221
3180	20000537	3.763053666995e-10	2	1	prime	20000537 (prime)
3181	20000830	3.763053620146e-10	8	3	composite	2·5·2000083
3182	20001515	3.763053408593e-10	4	2	composite	5·4000303
3183	20000531	3.763053387318e-10	2	1	prime	20000531 (prime)
3184	20001039	3.763053160613e-10	8	3	composite	3·29·229897
3185	20001505	3.763052948036e-10	4	2	composite	5·4000301
3186	20000391	3.763052748738e-10	4	2	composite	3·6666797
3187	20000546	3.763052735879e-10	16	4	composite	2·29·419·823
3188	20000810	3.763052698850e-10	8	3	composite	2·5·2000081
3189	20000507	3.763052280970e-10	2	1	prime	20000507 (prime)
3190	20000503	3.763052097551e-10	2	1	prime	20000503 (prime)
3191	20000373	3.763051919354e-10	4	2	composite	3·6666791
3192	20001455	3.763050648935e-10	4	2	composite	5·4000291
3193	20000471	3.763050624842e-10	2	1	prime	20000471 (prime)
3194	20001097	3.763050024096e-10	4	2	composite	29·689693
3195	20000447	3.763049501854e-10	4	2	composite	421·47507
3196	20000443	3.763049335781e-10	2	1	prime	20000443 (prime)
3197	20000441	3.763049203937e-10	4	2	composite	929·21529
3198	20000437	3.763049053754e-10	4	2	composite	103·194179
3199	20000307	3.763048883287e-10	4	2	composite	3·6666769
3200	20000429	3.763048692454e-10	2	1	prime	20000429 (prime)
3201	20000177	3.763048516558e-10	8	3	composite	17·31·37951
3202	20000411	3.763047812181e-10	4	2	composite	1559·12829
3203	20000283	3.763047776692e-10	4	2	composite	3·6666761
3204	20000299	3.763047750941e-10	4	2	composite	11·1818209
3205	20001385	3.763047420743e-10	4	2	composite	5·4000277
3206	20000389	3.763046849817e-10	2	1	prime	20000389 (prime)
3207	20001365	3.763046503014e-10	4	2	composite	5·4000273
3208	20000377	3.763046297150e-10	2	1	prime	20000377 (prime)
3209	20000247	3.763046121430e-10	4	2	composite	3·6666749
3210	20000359	3.763045467560e-10	2	1	prime	20000359 (prime)
3211	20000353	3.763045195202e-10	2	1	prime	20000353 (prime)
3212	20001335	3.763045122444e-10	4	2	composite	5·4000267
3213	20000339	3.763044548523e-10	2	1	prime	20000339 (prime)
3214	20001622	3.763044311499e-10	16	4	composite	2·17·43·13681
3215	20000329	3.763044085507e-10	2	1	prime	20000329 (prime)
3216	20000327	3.763043996298e-10	2	1	prime	20000327 (prime)
3217	20001305	3.763043740892e-10	4	2	composite	5·4000261
3218	20001897	3.763043267150e-10	10	2	composite	3^4·246937
3219	20000311	3.763043260588e-10	2	1	prime	20000311 (prime)
3220	20000181	3.763042966994e-10	8	3	composite	3·709·9403
3221	20000303	3.763042890316e-10	2	1	prime	20000303 (prime)
3222	20000189	3.763042682862e-10	4	2	composite	11·1818199
3223	20000297	3.763042617893e-10	2	1	prime	20000297 (prime)
3224	20000287	3.763042154425e-10	2	1	prime	20000287 (prime)
3225	20000157	3.763041975147e-10	4	2	composite	3·6666719
3226	20000167	3.763041552322e-10	8	3	composite	11·977·1861
3227	20000273	3.763041473826e-10	4	2	composite	1301·15373
3228	20001178	3.763041366699e-10	8	3	composite	2·137·72997
3229	20000269	3.763041328087e-10	2	1	prime	20000269 (prime)
3230	20000263	3.763041040974e-10	4	2	composite	163·122701
3231	20000243	3.763040129970e-10	2	1	prime	20000243 (prime)
3232	20000221	3.763039116573e-10	2	1	prime	20000221 (prime)
3233	20000213	3.763038747788e-10	2	1	prime	20000213 (prime)
3234	20001185	3.763038215509e-10	4	2	composite	5·4000237
3235	20000067	3.763037832400e-10	4	2	composite	3·6666689
3236	20000191	3.763037733560e-10	4	2	composite	2927·6833
3237	20000049	3.763037003014e-10	4	2	composite	3·6666683
3238	20000173	3.763036894513e-10	4	2	composite	229·87337
3239	20000171	3.763036814029e-10	2	1	prime	20000171 (prime)
3240	20000037	3.763036451699e-10	4	2	composite	3·6666679
3241	20000161	3.763036351506e-10	2	1	prime	20000161 (prime)
3242	20000159	3.763036263132e-10	2	1	prime	20000159 (prime)
3243	20000153	3.763035985212e-10	2	1	prime	20000153 (prime)
3244	20000147	3.763035709239e-10	2	1	prime	20000147 (prime)
3245	20001115	3.763034978683e-10	8	3	composite	5·317·12619
3246	20000107	3.763033870765e-10	2	1	prime	20000107 (prime)
3247	20000390	3.763033363256e-10	8	3	composite	2·5·2000039
3248	20000093	3.763033223230e-10	2	1	prime	20000093 (prime)
3249	20000089	3.763033038548e-10	4	2	composite	3217·6217
3250	20001894	3.763032978822e-10	32	5	composite	2·3·11·17·17827
3251	20000081	3.763032671345e-10	2	1	prime	20000081 (prime)
3252	20000077	3.763032487800e-10	2	1	prime	20000077 (prime)
3253	20000069	3.763032118356e-10	2	1	prime	20000069 (prime)
3254	20000063	3.763031842565e-10	2	1	prime	20000063 (prime)
3255	20000059	3.763031658629e-10	2	1	prime	20000059 (prime)
3256	20002229	3.763031354865e-10	4	2	composite	13·1538633
3257	20001035	3.763031287047e-10	8	3	composite	5·739·5413
3258	20000047	3.763031103717e-10	2	1	prime	20000047 (prime)
3259	20000033	3.763030462049e-10	2	1	prime	20000033 (prime)
3260	20000023	3.763029999969e-10	2	1	prime	20000023 (prime)
3261	20001005	3.763029896215e-10	8	3	composite	5·911·4391
3262	20000021	3.763029895695e-10	4	2	composite	233·85837
3263	20000003	3.763029078884e-10	2	1	prime	20000003 (prime)
3264	20002177	3.763028960978e-10	4	2	composite	13·1538629
3265	19999999	3.763028897266e-10	2	1	prime	19999999 (prime)
3266	20000290	3.763028760380e-10	8	3	composite	2·5·2000029
3267	20000965	3.763028069700e-10	8	3	composite	5·419·9547
3268	20002151	3.763027766784e-10	4	2	composite	13·1538627
3269	20000945	3.763027166462e-10	4	2	composite	5·4000189
3270	20001245	3.763026179454e-10	8	3	composite	5·11·363659
3271	20000845	3.763022566073e-10	4	2	composite	5·4000169
3272	20002021	3.763021779031e-10	4	2	composite	13·1538617
3273	20000179	3.763021445199e-10	8	3	composite	19·23·45767
3274	20001411	3.763020896734e-10	10	2	composite	3^4·246931
3275	20002006	3.763020777254e-10	8	3	composite	2·31·322613
3276	20001445	3.763020763452e-10	8	3	composite	5·29·137941
3277	20000795	3.763020261951e-10	4	2	composite	5·4000159
3278	20000765	3.763018883063e-10	4	2	composite	5·4000153
3279	20002449	3.763018775803e-10	8	3	composite	3·61·109303
3280	20001943	3.763018188197e-10	4	2	composite	13·1538611
3281	20001917	3.763016991106e-10	4	2	composite	13·1538609
3282	20000030	3.763016788612e-10	8	3	composite	2·5·2000003
3283	20000665	3.763014280019e-10	4	2	composite	5·4000133
3284	20001249	3.763013433408e-10	10	2	composite	3^4·246929
3285	20000605	3.763011493446e-10	8	3	composite	5·457·8753
3286	20001787	3.763011006005e-10	4	2	composite	13·1538599
3287	20001761	3.763009810022e-10	4	2	composite	13·1538597
3288	20000555	3.763009192679e-10	8	3	composite	5·431·9281
3289	20000515	3.763007346442e-10	8	3	composite	5·643·6221
3290	20000495	3.763006421886e-10	8	3	composite	5·199·20101
3291	20000485	3.763005968256e-10	8	3	composite	5·461·8677
3292	20000901	3.763005169990e-10	16	4	composite	3·19·211·1663
3293	20000465	3.763005067189e-10	4	2	composite	5·4000093
3294	20001553	3.763005066569e-10	8	3	composite	11·13·139871
3295	20000111	3.763004555263e-10	8	3	composite	29·593·1163
3296	20001631	3.763003822244e-10	4	2	composite	13·1538587
3297	20001634	3.763003647525e-10	8	3	composite	2·31·322607
3298	20000405	3.763002305559e-10	4	2	composite	5·4000081
3299	20002396	3.763001981054e-10	12	3	composite	2^2·43·116293
3300	20000395	3.763001847144e-10	4	2	composite	5·4000079
3301	20000335	3.762999084597e-10	4	2	composite	5·4000067
3302	20000315	3.762998163313e-10	4	2	composite	5·4000063
3303	20001449	3.762995447174e-10	4	2	composite	13·1538573
3304	20000767	3.762994276625e-10	4	2	composite	137·145991
3305	20000215	3.762993559389e-10	4	2	composite	5·4000043
3306	20001397	3.762993052434e-10	4	2	composite	13·1538569
3307	20000195	3.762992636580e-10	4	2	composite	5·4000039
