j	k	G_jk	abs_G_jk	product_maxjk
171	1181	1.774462594321088e-3	1.774462594321088e-3	2.095640323893205e0
171	1191	1.768768593060119e-3	1.768768593060119e-3	2.106603394334602e0
171	1201	1.759255843471407e-3	1.759255843471407e-3	2.112866268009160e0
171	1211	1.742075170451428e-3	1.742075170451428e-3	2.109653031416680e0
171	1221	1.727641827872280e-3	1.727641827872280e-3	2.109450671832054e0
171	1231	1.714715893836818e-3	1.714715893836818e-3	2.110815265313123e0
171	1241	1.702637359990679e-3	1.702637359990679e-3	2.112972963748433e0
171	1251	1.691335125138637e-3	1.691335125138637e-3	2.115860241548435e0
171	1261	1.680351669594686e-3	1.680351669594686e-3	2.118923455358898e0
171	1271	1.670087094194277e-3	1.670087094194277e-3	2.122680696720926e0
171	1281	1.661340830896842e-3	1.661340830896842e-3	2.128177604378854e0
171	1291	1.650361985547057e-3	1.650361985547057e-3	2.130617323341251e0
171	1301	1.640487369838702e-3	1.640487369838702e-3	2.134274068160151e0
171	1311	1.631912515611439e-3	1.631912515611439e-3	2.139437307966596e0
171	1321	1.622523514981401e-3	1.622523514981401e-3	2.143353563290431e0
171	1331	1.614298310613193e-3	1.614298310613193e-3	2.148631051426160e0
171	1341	1.606767806267978e-3	1.606767806267978e-3	2.154675628205359e0
171	1351	1.600198535549358e-3	1.600198535549358e-3	2.161868221527182e0
171	1361	1.595233314569894e-3	1.595233314569894e-3	2.171112541129625e0
171	1371	1.588836983457230e-3	1.588836983457230e-3	2.178295504319862e0
171	1381	1.574949879575496e-3	1.574949879575496e-3	2.175005783693760e0
171	1391	1.563356428168964e-3	1.563356428168964e-3	2.174628791583029e0
171	1401	1.552931520329683e-3	1.552931520329683e-3	2.175657059981886e0
171	1411	1.543381566839031e-3	1.543381566839031e-3	2.177711390809873e0
171	1421	1.534126067547902e-3	1.534126067547902e-3	2.179993141985569e0
171	1431	1.525317830743989e-3	1.525317830743989e-3	2.182729815794648e0
171	1441	1.516996061002228e-3	1.516996061002228e-3	2.185991323904211e0
171	1451	1.509675398566335e-3	1.509675398566335e-3	2.190539003319752e0
171	1461	1.501098697426178e-3	1.501098697426178e-3	2.193105196939646e0
171	1471	1.493060688955418e-3	1.493060688955418e-3	2.196292273453420e0
171	1481	1.485787595950633e-3	1.485787595950633e-3	2.200451429602887e0
171	1491	1.478330400629663e-3	1.478330400629663e-3	2.204190627338828e0
171	1501	1.471576750051938e-3	1.471576750051938e-3	2.208836701827959e0
171	1511	1.465332417325713e-3	1.465332417325713e-3	2.214117282579152e0
171	1521	1.459786452962806e-3	1.459786452962806e-3	2.220335194956428e0
171	1531	1.455449112440459e-3	1.455449112440459e-3	2.228292591146342e0
171	1541	1.451172844800919e-3	1.451172844800919e-3	2.236257353838215e0
171	1551	1.439601615372872e-3	1.439601615372872e-3	2.232822105443325e0
171	1561	1.430058574108488e-3	1.430058574108488e-3	2.232321434183350e0
171	1571	1.421460372734895e-3	1.421460372734895e-3	2.233114245566520e0
171	1581	1.413557144497603e-3	1.413557144497603e-3	2.234833845450710e0
171	1591	1.405945090230710e-3	1.405945090230710e-3	2.236858638557059e0
171	1601	1.398717119306568e-3	1.398717119306568e-3	2.239346108009815e0
171	1611	1.391777462642323e-3	1.391777462642323e-3	2.242153492316782e0
171	1621	1.385589230669069e-3	1.385589230669069e-3	2.246040142914560e0
171	1631	1.378700979071430e-3	1.378700979071430e-3	2.248661296865502e0
171	1641	1.371961597769497e-3	1.371961597769497e-3	2.251388981939745e0
171	1651	1.365813442873782e-3	1.365813442873782e-3	2.254957994184615e0
171	1661	1.359693948184741e-3	1.359693948184741e-3	2.258451647934856e0
171	1671	1.353994918490218e-3	1.353994918490218e-3	2.262525508797153e0
171	1681	1.348730273138138e-3	1.348730273138138e-3	2.267215589145209e0
171	1691	1.344007516869624e-3	1.344007516869624e-3	2.272716711026534e0
171	1701	1.340176643097577e-3	1.340176643097577e-3	2.279640469908979e0
171	1711	1.337432080987245e-3	1.337432080987245e-3	2.288346290569176e0
171	1721	1.327523088075787e-3	1.327523088075787e-3	2.284667234578429e0
171	1731	1.319502301228837e-3	1.319502301228837e-3	2.284058483427116e0
171	1741	1.312277602930695e-3	1.312277602930695e-3	2.284675306702340e0
171	1751	1.305594954073313e-3	1.305594954073313e-3	2.286096764582372e0
171	1761	1.299224391260017e-3	1.299224391260017e-3	2.287934153008890e0
171	1771	1.293176058775956e-3	1.293176058775956e-3	2.290214800092219e0
171	1781	1.287292889364142e-3	1.287292889364142e-3	2.292668635957537e0
171	1791	1.281983621821448e-3	1.281983621821448e-3	2.296032666682213e0
171	1801	1.276330713472392e-3	1.276330713472392e-3	2.298671614963778e0
171	1811	1.270563840879648e-3	1.270563840879648e-3	2.300991115833043e0
171	1821	1.265319009448701e-3	1.265319009448701e-3	2.304145916206085e0
171	1831	1.260157109166064e-3	1.260157109166064e-3	2.307347666883063e0
171	1841	1.255316774167613e-3	1.255316774167613e-3	2.311038181242575e0
171	1851	1.250779094935547e-3	1.250779094935547e-3	2.315192104725697e0
171	1861	1.246693470861707e-3	1.246693470861707e-3	2.320096549273638e0
171	1871	1.243308276009364e-3	1.243308276009364e-3	2.326229784413519e0
171	1881	1.241831607725631e-3	1.241831607725631e-3	2.335885254131911e0
171	1891	1.233032639229487e-3	1.233032639229487e-3	2.331664720782959e0
171	1901	1.226165298971105e-3	1.226165298971105e-3	2.330940233344072e0
171	1911	1.220000248992068e-3	1.220000248992068e-3	2.331420475823843e0
171	1921	1.214278294515195e-3	1.214278294515195e-3	2.332628603763690e0
171	1931	1.208846382810678e-3	1.208846382810678e-3	2.334282365207418e0
171	1941	1.203710653188863e-3	1.203710653188863e-3	2.336402377839584e0
171	1951	1.198648788660885e-3	1.198648788660885e-3	2.338563786677386e0
171	1961	1.194034155061660e-3	1.194034155061660e-3	2.341500978075915e0
171	1971	1.189323922185920e-3	1.189323922185920e-3	2.344157450628449e0
171	1981	1.184323429753861e-3	1.184323429753861e-3	2.346144714342398e0
171	1991	1.179785456040764e-3	1.179785456040764e-3	2.348952842977160e0
181	181	6.934456020051711e-3	6.934456020051711e-3	1.255136539629360e0
181	191	6.360916006030947e-3	6.360916006030947e-3	1.214934957151911e0
181	201	6.014111248427685e-3	6.014111248427685e-3	1.208836360933965e0
181	211	5.750592272804165e-3	5.750592272804165e-3	1.213374969561679e0
181	221	5.532608222360950e-3	5.532608222360950e-3	1.222706417141770e0
181	231	5.349449756961066e-3	5.349449756961066e-3	1.235722893858006e0
181	241	5.206837926810476e-3	5.206837926810476e-3	1.254847940361325e0
181	251	5.049708326810532e-3	5.049708326810532e-3	1.267476790029443e0
181	261	4.928908464697186e-3	4.928908464697186e-3	1.286445109285966e0
181	271	4.852128627721906e-3	4.852128627721906e-3	1.314926858112636e0
181	281	4.706937863513709e-3	4.706937863513709e-3	1.322649539647352e0
181	291	4.600387899560657e-3	4.600387899560657e-3	1.338712878772151e0
181	301	4.517633600878362e-3	4.517633600878362e-3	1.359807713864387e0
181	311	4.427427489239863e-3	4.427427489239863e-3	1.376929949153598e0
181	321	4.355963479410618e-3	4.355963479410618e-3	1.398264276890808e0
181	331	4.296268761663310e-3	4.296268761663310e-3	1.422064960110556e0
181	341	4.250119708293275e-3	4.250119708293275e-3	1.449290820528007e0
181	351	4.223891073401100e-3	4.223891073401100e-3	1.482585766763786e0
181	361	4.239617471193902e-3	4.239617471193902e-3	1.530501907100999e0
181	371	4.092519213777486e-3	4.092519213777486e-3	1.518324628311448e0
181	381	3.972845928703673e-3	3.972845928703673e-3	1.513654298836099e0
181	391	3.875222401908275e-3	3.875222401908275e-3	1.515211959146135e0
181	401	3.790801335962028e-3	3.790801335962028e-3	1.520111335720773e0
181	411	3.715960837696213e-3	3.715960837696213e-3	1.527259904293144e0
181	421	3.651388229967761e-3	3.651388229967761e-3	1.537234444816427e0
181	431	3.585532715521297e-3	3.585532715521297e-3	1.545364600389679e0
181	441	3.529236103954170e-3	3.529236103954170e-3	1.556393121843789e0
181	451	3.486141206775221e-3	3.486141206775221e-3	1.572249684255624e0
181	461	3.424710279999839e-3	3.424710279999839e-3	1.578791439079926e0
181	471	3.373106306936348e-3	3.373106306936348e-3	1.588733070567020e0
181	481	3.328720045716337e-3	3.328720045716337e-3	1.601114341989558e0
181	491	3.284318842265919e-3	3.284318842265919e-3	1.612600551552566e0
181	501	3.245785157076166e-3	3.245785157076166e-3	1.626138363695159e0
181	511	3.211796528474175e-3	3.211796528474175e-3	1.641228026050303e0
181	521	3.183717060345553e-3	3.183717060345553e-3	1.658716588440033e0
181	531	3.163772844158566e-3	3.163772844158566e-3	1.679963380248199e0
181	541	3.160165432856218e-3	3.160165432856218e-3	1.709649499175214e0
181	551	3.096539855968749e-3	3.096539855968749e-3	1.706193460638781e0
181	561	3.034390903910950e-3	3.034390903910950e-3	1.702293297094043e0
181	571	2.982340337143601e-3	2.982340337143601e-3	1.702916332508996e0
181	581	2.936543664588391e-3	2.936543664588391e-3	1.706131869125855e0
181	591	2.895059419770615e-3	2.895059419770615e-3	1.710980117084434e0
181	601	2.857708407097953e-3	2.857708407097953e-3	1.717482752665870e0
181	611	2.820930222688756e-3	2.820930222688756e-3	1.723588366062830e0
181	621	2.787828876086327e-3	2.787828876086327e-3	1.731241732049609e0
181	631	2.760498096980296e-3	2.760498096980296e-3	1.741874299194567e0
181	641	2.726334184263891e-3	2.726334184263891e-3	1.747580212113154e0
181	651	2.695112385810784e-3	2.695112385810784e-3	1.754518163162820e0
181	661	2.667528501885929e-3	2.667528501885929e-3	1.763236339746599e0
181	671	2.640573365227889e-3	2.640573365227889e-3	1.771824728067913e0
181	681	2.616434931264696e-3	2.616434931264696e-3	1.781792188191258e0
181	691	2.594402764442609e-3	2.594402764442609e-3	1.792732310229842e0
181	701	2.575566991281591e-3	2.575566991281591e-3	1.805472460888395e0
181	711	2.560999095654962e-3	2.560999095654962e-3	1.820870357010678e0
181	721	2.554647140536150e-3	2.554647140536150e-3	1.841900588326564e0
181	731	2.520719911448236e-3	2.520719911448236e-3	1.842646255268661e0
181	741	2.481905066127825e-3	2.481905066127825e-3	1.839091654000719e0
181	751	2.449142549220961e-3	2.449142549220961e-3	1.839306054464942e0
181	761	2.420075665347358e-3	2.420075665347358e-3	1.841677581329340e0
181	771	2.393370191561765e-3	2.393370191561765e-3	1.845288417694121e0
181	781	2.368694089510064e-3	2.368694089510064e-3	1.849950083907360e0
181	791	2.344856240815186e-3	2.344856240815186e-3	1.854781286484812e0
181	801	2.322854208684493e-3	2.322854208684493e-3	1.860606221156279e0
181	811	2.303926344621054e-3	2.303926344621054e-3	1.868484265487675e0
181	821	2.282120801263777e-3	2.282120801263777e-3	1.873621177837561e0
181	831	2.260835316830762e-3	2.260835316830762e-3	1.878754148286363e0
181	841	2.241956323603926e-3	2.241956323603926e-3	1.885485268150901e0
181	851	2.223728302398485e-3	2.223728302398485e-3	1.892392785341110e0
181	861	2.207046907190469e-3	2.207046907190469e-3	1.900267387090994e0
181	871	2.191412455188297e-3	2.191412455188297e-3	1.908720248469007e0
181	881	2.177804482268810e-3	2.177804482268810e-3	1.918645748878821e0
181	891	2.166817752081290e-3	2.166817752081290e-3	1.930634617104429e0
181	901	2.160560972768377e-3	2.160560972768377e-3	1.946665436464308e0
181	911	2.140351239760596e-3	2.140351239760596e-3	1.949859979421903e0
181	921	2.113469577554406e-3	2.113469577554406e-3	1.946505480927608e0
181	931	2.090769041316319e-3	2.090769041316319e-3	1.946505977465492e0
181	941	2.070479645994457e-3	2.070479645994457e-3	1.948321346880784e0
181	951	2.051734781448533e-3	2.051734781448533e-3	1.951199777157555e0
181	961	2.034008939705331e-3	2.034008939705331e-3	1.954682591056823e0
181	971	2.017218252568968e-3	2.017218252568968e-3	1.958718923244468e0
181	981	2.001348225345169e-3	2.001348225345169e-3	1.963322609063611e0
181	991	1.987399853613487e-3	1.987399853613487e-3	1.969513254930965e0
181	1001	1.972272779932769e-3	1.972272779932769e-3	1.974245052712702e0
181	1011	1.956712546526205e-3	1.956712546526205e-3	1.978236384537993e0
181	1021	1.942855715822207e-3	1.942855715822207e-3	1.983655685854473e0
181	1031	1.929618469919017e-3	1.929618469919017e-3	1.989436642486507e0
181	1041	1.917422306484682e-3	1.917422306484682e-3	1.996036621050554e0
181	1051	1.905608621959924e-3	1.905608621959924e-3	2.002794661679880e0
181	1061	1.895251825114210e-3	1.895251825114210e-3	2.010862186446177e0
181	1071	1.886636963482492e-3	1.886636963482492e-3	2.020588187889749e0
181	1081	1.881026527585665e-3	1.881026527585665e-3	2.033389676320104e0
181	1091	1.868188130889723e-3	1.868188130889723e-3	2.038193250800687e0
181	1101	1.848263660172408e-3	1.848263660172408e-3	2.034938289849821e0
181	1111	1.831398648666898e-3	1.831398648666898e-3	2.034683898668924e0
181	1121	1.816251058240529e-3	1.816251058240529e-3	2.036017436287633e0
181	1131	1.802456517056063e-3	1.802456517056063e-3	2.038578320790407e0
181	1141	1.789034398455754e-3	1.789034398455754e-3	2.041288248638015e0
181	1151	1.776506003899834e-3	1.776506003899834e-3	2.044758410488709e0
181	1161	1.764463839329684e-3	1.764463839329684e-3	2.048542517461764e0
181	1171	1.753691300480148e-3	1.753691300480148e-3	2.053572512862253e0
181	1181	1.742599597276061e-3	1.742599597276061e-3	2.058010124383028e0
181	1191	1.730642861584632e-3	1.730642861584632e-3	2.061195648147296e0
181	1201	1.719983293054364e-3	1.719983293054364e-3	2.065699934958291e0
181	1211	1.709894094092738e-3	1.709894094092738e-3	2.070681747946306e0
181	1221	1.700325026956376e-3	1.700325026956376e-3	2.076096857913735e0
181	1231	1.691301937150358e-3	1.691301937150358e-3	2.081992684632091e0
181	1241	1.683086971316612e-3	1.683086971316612e-3	2.088710931403915e0
181	1251	1.676100423914502e-3	1.676100423914502e-3	2.096801630317042e0
181	1261	1.671188283455433e-3	1.671188283455433e-3	2.107368425437302e0
181	1271	1.662729369187839e-3	1.662729369187839e-3	2.113329028237743e0
181	1281	1.647218987585060e-3	1.647218987585060e-3	2.110087523096462e0
181	1291	1.634143331194037e-3	1.634143331194037e-3	2.109679040571502e0
181	1301	1.622363735548435e-3	1.622363735548435e-3	2.110695219948514e0
181	1311	1.611526641525405e-3	1.611526641525405e-3	2.112711427039806e0
181	1321	1.601153654820776e-3	1.601153654820776e-3	2.115123978018245e0
181	1331	1.591423698912168e-3	1.591423698912168e-3	2.118184943252095e0
181	1341	1.581926308155084e-3	1.581926308155084e-3	2.121363179235968e0
181	1351	1.573314034192759e-3	1.573314034192759e-3	2.125547260194418e0
181	1361	1.564860485159206e-3	1.564860485159206e-3	2.129775120301680e0
181	1371	1.555329984043229e-3	1.555329984043229e-3	2.132357408123267e0
181	1381	1.546823395083715e-3	1.546823395083715e-3	2.136163108610610e0
181	1391	1.538868640711236e-3	1.538868640711236e-3	2.140566279229329e0
181	1401	1.531101299602521e-3	1.531101299602521e-3	2.145072920743131e0
181	1411	1.523870861358158e-3	1.523870861358158e-3	2.150181785376362e0
181	1421	1.517226906893350e-3	1.517226906893350e-3	2.155979434695451e0
181	1431	1.511486921939916e-3	1.511486921939916e-3	2.162937785296020e0
181	1441	1.507193169685979e-3	1.507193169685979e-3	2.171865357517496e0
181	1451	1.501535070426925e-3	1.501535070426925e-3	2.178727387189468e0
181	1461	1.489004741544825e-3	1.489004741544825e-3	2.175435927396990e0
181	1471	1.478531365864323e-3	1.478531365864323e-3	2.174919639186419e0
181	1481	1.469073629559842e-3	1.469073629559842e-3	2.175698045378126e0
181	1491	1.460324113296338e-3	1.460324113296338e-3	2.177343252924840e0
181	1501	1.452006557847429e-3	1.452006557847429e-3	2.179461843328991e0
181	1511	1.444228821210478e-3	1.444228821210478e-3	2.182229748849032e0
181	1521	1.436527553264274e-3	1.436527553264274e-3	2.184958408514961e0
181	1531	1.429443499277425e-3	1.429443499277425e-3	2.188477997393738e0
181	1541	1.422820316864876e-3	1.422820316864876e-3	2.192566108288774e0
181	1551	1.414984509699333e-3	1.414984509699333e-3	2.194640974543665e0
181	1561	1.408037028679230e-3	1.408037028679230e-3	2.197945801768279e0
181	1571	1.401587989179317e-3	1.401587989179317e-3	2.201894731000706e0
181	1581	1.395139244692166e-3	1.395139244692166e-3	2.205715145858314e0
181	1591	1.389184835557118e-3	1.389184835557118e-3	2.210193073371375e0
181	1601	1.383697402432576e-3	1.383697402432576e-3	2.215299541294554e0
181	1611	1.378872167897100e-3	1.378872167897100e-3	2.221363062482229e0
181	1621	1.375097461781327e-3	1.375097461781327e-3	2.229032985547531e0
181	1631	1.371342369101565e-3	1.371342369101565e-3	2.236659404004652e0
181	1641	1.360907927883411e-3	1.360907927883411e-3	2.233249909656677e0
181	1651	1.352285182652149e-3	1.352285182652149e-3	2.232622836558698e0
181	1661	1.344506315953312e-3	1.344506315953312e-3	2.233224990798451e0
181	1671	1.337287454505051e-3	1.337287454505051e-3	2.234607336477940e0
181	1681	1.330457540991701e-3	1.330457540991701e-3	2.236499126407049e0
181	1691	1.324088724764496e-3	1.324088724764496e-3	2.239034033576763e0
181	1701	1.317665358571913e-3	1.317665358571913e-3	2.241348774930824e0
181	1711	1.311739947874427e-3	1.311739947874427e-3	2.244387050813145e0
181	1721	1.306451127871502e-3	1.306451127871502e-3	2.248402391066854e0
181	1731	1.299828812020235e-3	1.299828812020235e-3	2.250003673607026e0
181	1741	1.294022509338253e-3	1.294022509338253e-3	2.252893188757898e0
181	1751	1.288722115420274e-3	1.288722115420274e-3	2.256552424100901e0
181	1761	1.283254962613385e-3	1.283254962613385e-3	2.259811989162170e0
181	1771	1.278256827387412e-3	1.278256827387412e-3	2.263792841303108e0
181	1781	1.273629558826921e-3	1.273629558826921e-3	2.268334244270747e0
181	1791	1.269493069654083e-3	1.269493069654083e-3	2.273662087750463e0
181	1801	1.266167481919372e-3	1.266167481919372e-3	2.280367634936790e0
181	1811	1.263785778649919e-3	1.263785778649919e-3	2.288716045135003e0
181	1821	1.254854341745918e-3	1.254854341745918e-3	2.285089756319318e0
181	1831	1.247605705682416e-3	1.247605705682416e-3	2.284366047104504e0
181	1841	1.241087326379152e-3	1.241087326379152e-3	2.284841767864020e0
181	1851	1.235009622320250e-3	1.235009622320250e-3	2.286002810914784e0
181	1861	1.229266729980060e-3	1.229266729980060e-3	2.287665384492891e0
181	1871	1.223996008391395e-3	1.223996008391395e-3	2.290096531700301e0
181	1881	1.218477893486057e-3	1.218477893486057e-3	2.291956917647273e0
181	1891	1.213474768487054e-3	1.213474768487054e-3	2.294680787209019e0
181	1901	1.209215777026652e-3	1.209215777026652e-3	2.298719192127666e0
181	1911	1.203490275744440e-3	1.203490275744440e-3	2.299869916947625e0
