t	energy
98.3700	0.655988
98.3800	0.704487
98.3900	0.756166
98.4000	0.811038
98.4100	0.869099
98.4200	0.930329
98.4300	0.994689
98.4400	1.062124
98.4500	1.132559
98.4600	1.205901
98.4700	1.282036
98.4800	1.360834
98.4900	1.442143
98.5000	1.525796
98.5100	1.611603
98.5200	1.699359
98.5300	1.788842
98.5400	1.879810
98.5500	1.972010
98.5600	2.065170
98.5700	2.159006
98.5800	2.253222
98.5900	2.347511
98.6000	2.441557
98.6100	2.535033
98.6200	2.627610
98.6300	2.718951
98.6400	2.808718
98.6500	2.896571
98.6600	2.982173
98.6700	3.065188
98.6800	3.145286
98.6900	3.222142
98.7000	3.295441
98.7100	3.364880
98.7200	3.430167
98.7300	3.491023
98.7400	3.547187
98.7500	3.598417
98.7600	3.644486
98.7700	3.685191
98.7800	3.720350
98.7900	3.749804
98.8000	3.773420
98.8100	3.791087
98.8200	3.802722
98.8300	3.808269
98.8400	3.807697
98.8500	3.801003
98.8600	3.788213
98.8700	3.769378
98.8800	3.744575
98.8900	3.713910
98.9000	3.677514
98.9100	3.635542
98.9200	3.588174
98.9300	3.535612
98.9400	3.478081
98.9500	3.415826
98.9600	3.349109
98.9700	3.278212
98.9800	3.203431
98.9900	3.125075
99.0000	3.043466
99.0100	2.958936
99.0200	2.871823
99.0300	2.782473
99.0400	2.691234
99.0500	2.598458
99.0600	2.504494
99.0700	2.409691
99.0800	2.314391
99.0900	2.218933
99.1000	2.123647
99.1100	2.028851
99.1200	1.934855
99.1300	1.841955
99.1400	1.750430
99.1500	1.660548
99.1600	1.572557
99.1700	1.486689
99.1800	1.403154
99.1900	1.322147
99.2000	1.243840
99.2100	1.168385
99.2200	1.095915
99.2300	1.026540
99.2400	0.960351
99.2500	0.897416
99.2600	0.837786
99.2700	0.781489
99.2800	0.728535
99.2900	0.678916
99.3000	0.632606
99.3100	0.589562
99.3200	0.549724
99.3300	0.513020
99.3400	0.479363
99.3500	0.448652
99.3600	0.420778
99.3700	0.395620
99.3800	0.373051
99.3900	0.352934
99.4000	0.335128
99.4100	0.319487
99.4200	0.305864
99.4300	0.294106
99.4400	0.284064
99.4500	0.275587
99.4600	0.268526
99.4700	0.262735
99.4800	0.258071
99.4900	0.254398
99.5000	0.251583
99.5100	0.249500
99.5200	0.248030
99.5300	0.247060
99.5400	0.246486
99.5500	0.246213
99.5600	0.246151
99.5700	0.246222
99.5800	0.246354
99.5900	0.246485
99.6000	0.246560
99.6100	0.246533
99.6200	0.246366
99.6300	0.246027
99.6400	0.245494
99.6500	0.244750
99.6600	0.243783
99.6700	0.242589
99.6800	0.241169
99.6900	0.239527
99.7000	0.237672
99.7100	0.235618
99.7200	0.233380
99.7300	0.230976
99.7400	0.228426
99.7500	0.225750
99.7600	0.222972
99.7700	0.220113
99.7800	0.217196
99.7900	0.214243
99.8000	0.211275
99.8100	0.208311
99.8200	0.205371
99.8300	0.202472
99.8400	0.199630
99.8500	0.196857
99.8600	0.194167
99.8700	0.191568
99.8800	0.189070
99.8900	0.186678
99.9000	0.184397
99.9100	0.182232
99.9200	0.180182
99.9300	0.178250
99.9400	0.176434
99.9500	0.174734
99.9600	0.173148
99.9700	0.171674
99.9800	0.170310
99.9900	0.169054
