k	lambda_k
27147	2.255893495179615e-6
27148	2.256301545909161e-6
27149	2.256488668105486e-6
27150	2.257070901681047e-6
27151	2.258028499565112e-6
27152	2.258316366271018e-6
27153	2.259174946151372e-6
27154	2.259299988870735e-6
27155	2.260232480614044e-6
27156	2.260692164952761e-6
27157	2.261621106788256e-6
27158	2.262268553546588e-6
27159	2.262595260912578e-6
27160	2.263281257683742e-6
27161	2.263717908044024e-6
27162	2.263831878664096e-6
27163	2.264639821088499e-6
27164	2.265492841161175e-6
27165	2.265884717360627e-6
27166	2.267116967306850e-6
27167	2.267824986781301e-6
27168	2.268298657980431e-6
27169	2.268662760993045e-6
27170	2.269537616681236e-6
27171	2.269617245040133e-6
27172	2.270359589659406e-6
27173	2.270568246661272e-6
27174	2.271324358982076e-6
27175	2.271600164420353e-6
27176	2.272192350001696e-6
27177	2.273156010150840e-6
27178	2.273360088734738e-6
27179	2.273685191116881e-6
27180	2.274057421167485e-6
27181	2.274977063107697e-6
27182	2.276105898994144e-6
27183	2.276265683836353e-6
27184	2.277150252732433e-6
27185	2.277691334958074e-6
27186	2.278165379395270e-6
27187	2.278348166394220e-6
27188	2.278944583023409e-6
27189	2.279391142082351e-6
27190	2.279584182775658e-6
27191	2.280702779533840e-6
27192	2.281364510259705e-6
27193	2.281934983782695e-6
27194	2.282064628550287e-6
27195	2.282642147521089e-6
27196	2.283073804819573e-6
27197	2.284321766604202e-6
27198	2.284881380908085e-6
27199	2.285631838298811e-6
27200	2.286119913525540e-6
27201	2.287271482531629e-6
27202	2.287358578480861e-6
27203	2.287571401247688e-6
27204	2.288564954759864e-6
27205	2.288876816129901e-6
27206	2.289509379603032e-6
27207	2.289794887863886e-6
27208	2.290571744708113e-6
27209	2.291150525098083e-6
27210	2.291472947596871e-6
27211	2.292525140861652e-6
27212	2.292783662395412e-6
27213	2.293529936645755e-6
27214	2.293647210931362e-6
27215	2.294322220808138e-6
27216	2.294847940282652e-6
27217	2.296033867125865e-6
27218	2.296828828047110e-6
27219	2.297232461427996e-6
27220	2.298114132005870e-6
27221	2.298848010671107e-6
27222	2.299385585136823e-6
27223	2.299859878791693e-6
27224	2.300654225918984e-6
27225	2.301533212265794e-6
27226	2.302150872808666e-6
27227	2.302367175425669e-6
27228	2.303320328580809e-6
27229	2.303463057231842e-6
27230	2.304356152471530e-6
27231	2.305057031574733e-6
27232	2.305742222286322e-6
27233	2.306209307191028e-6
27234	2.306771624005952e-6
27235	2.307082709884571e-6
27236	2.307481714887690e-6
27237	2.308301769267111e-6
27238	2.309187328714153e-6
27239	2.309734382910378e-6
27240	2.310207763776378e-6
27241	2.310917834662774e-6
27242	2.311576555807858e-6
27243	2.311959940373234e-6
27244	2.312399570917677e-6
27245	2.313857291094389e-6
27246	2.314106707072918e-6
27247	2.315156059201129e-6
27248	2.315729907298339e-6
27249	2.315818337202306e-6
27250	2.316353605419404e-6
27251	2.317312614180912e-6
27252	2.317487414394843e-6
27253	2.318112534309936e-6
27254	2.318900321726397e-6
27255	2.319539960344160e-6
27256	2.319823150815295e-6
27257	2.320484121614815e-6
27258	2.321280305263906e-6
27259	2.321571594984380e-6
27260	2.322039183727886e-6
27261	2.322441765264523e-6
27262	2.322889741223379e-6
27263	2.324670247687959e-6
27264	2.325684549741722e-6
27265	2.325814965473972e-6
27266	2.326240377307507e-6
27267	2.327008039413902e-6
27268	2.327717430429535e-6
27269	2.328061880747411e-6
27270	2.328698805457282e-6
27271	2.328828970998055e-6
27272	2.330081965315826e-6
27273	2.330560633835541e-6
27274	2.331636110262582e-6
27275	2.331932456554138e-6
27276	2.332428754536605e-6
27277	2.334199716189714e-6
27278	2.334472131261537e-6
27279	2.335061248422022e-6
27280	2.335337474635828e-6
27281	2.335868003175886e-6
27282	2.336449342642344e-6
27283	2.337680631411553e-6
27284	2.338058244796675e-6
27285	2.338805701629320e-6
27286	2.338848112816778e-6
27287	2.339674412443195e-6
27288	2.339909703354878e-6
27289	2.341093436728146e-6
27290	2.341689016184761e-6
27291	2.341864464679249e-6
27292	2.342350473111553e-6
27293	2.342828632971507e-6
27294	2.343295191288666e-6
27295	2.344425568376520e-6
27296	2.344593486791430e-6
27297	2.345279228938963e-6
27298	2.345953336910080e-6
27299	2.346623337603486e-6
27300	2.347335098955307e-6
27301	2.348322024404718e-6
27302	2.349181199506989e-6
27303	2.349482085436552e-6
27304	2.350627303147099e-6
27305	2.351008528369100e-6
27306	2.351559246426053e-6
27307	2.351781205486711e-6
27308	2.352665434537175e-6
27309	2.353726163844563e-6
27310	2.354240141629914e-6
27311	2.355118786855837e-6
27312	2.355324972739993e-6
27313	2.355512316825567e-6
27314	2.356286483889595e-6
27315	2.356749552334069e-6
27316	2.357833537655667e-6
27317	2.358741088663234e-6
27318	2.359058013479048e-6
27319	2.360899083364981e-6
27320	2.361239064693988e-6
27321	2.361293893206626e-6
27322	2.362032666220889e-6
27323	2.362443630684787e-6
27324	2.362820562162768e-6
27325	2.363638316314109e-6
27326	2.364575798059778e-6
27327	2.365143500660576e-6
27328	2.365647615319897e-6
27329	2.366785902976911e-6
27330	2.367248163140140e-6
27331	2.367937860810767e-6
27332	2.368741136781750e-6
27333	2.369453250648329e-6
27334	2.369693140150704e-6
27335	2.370744906088019e-6
27336	2.370914067323827e-6
27337	2.371551399323482e-6
27338	2.372088316320966e-6
27339	2.373787623011954e-6
27340	2.373809784754302e-6
27341	2.374269543994116e-6
27342	2.375011808118768e-6
27343	2.375733401934725e-6
27344	2.376860344108537e-6
27345	2.377848300226437e-6
27346	2.378399563319787e-6
27347	2.378931735615211e-6
27348	2.380618242685750e-6
27349	2.380946061914807e-6
27350	2.382081104598051e-6
27351	2.382762592117573e-6
27352	2.383157304672000e-6
27353	2.383587832529265e-6
27354	2.384084896053765e-6
27355	2.385542130693664e-6
27356	2.385750853295561e-6
27357	2.385957966094077e-6
27358	2.386886457959778e-6
27359	2.388562522532021e-6
27360	2.389018351595116e-6
27361	2.389150177410124e-6
27362	2.390237743925609e-6
27363	2.390547943246304e-6
27364	2.391373801220644e-6
27365	2.391443675224852e-6
27366	2.392347087171694e-6
27367	2.393173260081336e-6
27368	2.393706180794132e-6
27369	2.393928990536009e-6
27370	2.394561231409371e-6
27371	2.395996117979310e-6
27372	2.396329300002694e-6
27373	2.396852762510838e-6
27374	2.397499050981779e-6
27375	2.398118986296351e-6
27376	2.398387983300304e-6
27377	2.399399328466379e-6
27378	2.400667066373204e-6
27379	2.400951414176932e-6
27380	2.401674154820485e-6
27381	2.402592952181117e-6
27382	2.402780670288563e-6
27383	2.403259525574776e-6
27384	2.404439787786890e-6
27385	2.405124269816185e-6
27386	2.405503281450529e-6
27387	2.406274178209228e-6
27388	2.408012153619916e-6
27389	2.408329434765456e-6
27390	2.409127231978993e-6
27391	2.410241906184005e-6
27392	2.411576275804791e-6
27393	2.412077601063780e-6
27394	2.413071863103785e-6
27395	2.413186409244160e-6
27396	2.413664679240262e-6
27397	2.414773269524174e-6
27398	2.414904205202597e-6
27399	2.415112740664677e-6
27400	2.415977748880602e-6
27401	2.417021761599342e-6
27402	2.417806249816297e-6
27403	2.419127668469897e-6
27404	2.419386768849588e-6
27405	2.419874616914793e-6
27406	2.420498963007401e-6
27407	2.421849313247587e-6
27408	2.422185548527800e-6
27409	2.422469821922957e-6
27410	2.423582476174859e-6
27411	2.424219053132410e-6
27412	2.424615115785906e-6
27413	2.425766909850822e-6
27414	2.426468108808776e-6
27415	2.427194046964286e-6
27416	2.427816670023132e-6
27417	2.427951601576500e-6
27418	2.428662882426803e-6
27419	2.429977463494316e-6
27420	2.430677052633122e-6
27421	2.432212282781965e-6
27422	2.432467692737074e-6
27423	2.433315828447102e-6
27424	2.434476150912393e-6
27425	2.435486076257215e-6
27426	2.436065520925166e-6
27427	2.436506430626945e-6
27428	2.437145075391193e-6
27429	2.438779046558286e-6
27430	2.439114908248273e-6
27431	2.439544408396291e-6
27432	2.440466277506519e-6
27433	2.440942270071552e-6
27434	2.442191420805291e-6
27435	2.442593660053495e-6
27436	2.443383184394895e-6
27437	2.443855278428474e-6
27438	2.444863254289855e-6
27439	2.445699722660396e-6
27440	2.446398171587259e-6
27441	2.447407370162256e-6
27442	2.447748823946573e-6
27443	2.448137261619291e-6
27444	2.448750577592951e-6
27445	2.450453414345624e-6
27446	2.451323040893400e-6
27447	2.452395986440840e-6
27448	2.452928313619193e-6
27449	2.453117844045815e-6
27450	2.453639932198642e-6
27451	2.454381129893126e-6
27452	2.455056304402109e-6
27453	2.456482153868288e-6
27454	2.457201775627168e-6
27455	2.458066685834844e-6
27456	2.458405868882943e-6
27457	2.459268949252995e-6
27458	2.460173606230104e-6
27459	2.460872099924417e-6
27460	2.461264906295040e-6
27461	2.462029175886827e-6
27462	2.462581830343151e-6
27463	2.463880791265188e-6
27464	2.464830739635953e-6
27465	2.466233025750733e-6
27466	2.466525660609736e-6
27467	2.467179523227251e-6
27468	2.467604936217494e-6
27469	2.468228595075361e-6
27470	2.469241234021743e-6
27471	2.470565536662736e-6
27472	2.470756974182655e-6
27473	2.471448945295209e-6
27474	2.472308689942298e-6
27475	2.473630623829317e-6
27476	2.474464298005723e-6
27477	2.474854243363611e-6
27478	2.476052963713239e-6
27479	2.476838681761437e-6
27480	2.478005797526433e-6
27481	2.478047207912421e-6
27482	2.478815902237794e-6
27483	2.480239338225145e-6
27484	2.480903629059512e-6
27485	2.482277554375784e-6
27486	2.482907071681512e-6
27487	2.483914072457719e-6
27488	2.484856981019179e-6
27489	2.485474062978838e-6
27490	2.485758935674226e-6
27491	2.487024057807921e-6
27492	2.488159565425813e-6
27493	2.489010912754777e-6
27494	2.489174068289251e-6
27495	2.490112657409004e-6
27496	2.490391495101815e-6
27497	2.491681765650601e-6
27498	2.492662475960423e-6
27499	2.493308679929821e-6
27500	2.494037042354456e-6
27501	2.494505712526576e-6
27502	2.495040103364182e-6
27503	2.497252139048393e-6
27504	2.497632351186161e-6
27505	2.498318314796326e-6
27506	2.499477430493651e-6
27507	2.500259091958479e-6
27508	2.500559980140954e-6
27509	2.501831545240409e-6
27510	2.502478676491491e-6
27511	2.503024603193335e-6
27512	2.503903114265324e-6
27513	2.505413088631108e-6
27514	2.507360437816162e-6
27515	2.507781247325598e-6
27516	2.508002819506698e-6
27517	2.508552004914739e-6
27518	2.509207538650380e-6
27519	2.510089831542546e-6
27520	2.511076125718643e-6
27521	2.511477823409461e-6
27522	2.512170531710599e-6
27523	2.513214967644127e-6
27524	2.514452983075915e-6
27525	2.515242140496842e-6
27526	2.516548074198803e-6
27527	2.517748678005463e-6
27528	2.518796820906134e-6
27529	2.519292769542764e-6
27530	2.519501841030751e-6
27531	2.519667441472231e-6
27532	2.520604768132708e-6
27533	2.521421840702416e-6
27534	2.521964833522337e-6
27535	2.523875642998853e-6
27536	2.524005062575994e-6
27537	2.524959382103531e-6
27538	2.526070685398566e-6
27539	2.526949570280929e-6
27540	2.527677783543730e-6
27541	2.528929369078587e-6
27542	2.529776711813407e-6
27543	2.530682508962187e-6
27544	2.530998337131027e-6
27545	2.532083677787143e-6
27546	2.532639984300915e-6
27547	2.533331892830916e-6
27548	2.534496753796642e-6
27549	2.534939979520835e-6
27550	2.535930608841565e-6
27551	2.536574524384032e-6
27552	2.537754789537123e-6
27553	2.538127563189971e-6
27554	2.539475517162311e-6
27555	2.540295055264984e-6
27556	2.541118375971832e-6
27557	2.541922676092142e-6
27558	2.543384502051797e-6
27559	2.543764304660177e-6
27560	2.544814379167832e-6
27561	2.545386589887325e-6
27562	2.546388758922981e-6
27563	2.548023944709363e-6
27564	2.548836900045506e-6
27565	2.549611223806595e-6
27566	2.549820235333446e-6
27567	2.550971918494150e-6
27568	2.552191383512184e-6
27569	2.553629933441067e-6
27570	2.554429089599095e-6
27571	2.555312237204112e-6
27572	2.556074043658693e-6
27573	2.556724674725022e-6
27574	2.557910165876887e-6
27575	2.559433519012563e-6
27576	2.560610988419840e-6
27577	2.560885570902470e-6
27578	2.562012977215798e-6
27579	2.562528505524257e-6
27580	2.563244770841467e-6
27581	2.564377560075731e-6
27582	2.565300375548021e-6
27583	2.565646070297226e-6
27584	2.566231208460344e-6
27585	2.567147548585298e-6
27586	2.567454637460932e-6
27587	2.568814884329389e-6
27588	2.569789700382989e-6
27589	2.570395363768622e-6
27590	2.571435709788923e-6
27591	2.572391086616766e-6
27592	2.573647771111197e-6
27593	2.575094420013744e-6
27594	2.575726293501492e-6
27595	2.576396555326130e-6
27596	2.577314102681302e-6
27597	2.577695038918815e-6
27598	2.579195166098518e-6
27599	2.579437667513508e-6
27600	2.580669945489949e-6
27601	2.582412423133889e-6
27602	2.583281010325125e-6
27603	2.583951732711474e-6
27604	2.584567063404384e-6
27605	2.585790353586685e-6
27606	2.586576108502734e-6
27607	2.587914283318858e-6
27608	2.588823061869798e-6
27609	2.589440837022967e-6
27610	2.590807573095781e-6
27611	2.591472775131723e-6
27612	2.592202263930872e-6
27613	2.593221877181556e-6
27614	2.593503892017879e-6
27615	2.594498066273623e-6
27616	2.595172430646093e-6
27617	2.596424940140473e-6
27618	2.597605538804424e-6
27619	2.598297521720276e-6
27620	2.598675329637353e-6
27621	2.600231053001114e-6
27622	2.601544618895509e-6
27623	2.601940814336417e-6
27624	2.603013939980354e-6
27625	2.604517869094568e-6
27626	2.604956053108285e-6
27627	2.605537152058251e-6
27628	2.605929818373538e-6
27629	2.607595704699038e-6
27630	2.609012743346570e-6
27631	2.609998210849802e-6
27632	2.610693614558451e-6
27633	2.611456146270891e-6
27634	2.612649111804850e-6
27635	2.613123795367819e-6
27636	2.614022142280061e-6
27637	2.615328950132781e-6
27638	2.615825231780688e-6
27639	2.617349197414983e-6
27640	2.619115056073722e-6
27641	2.619562013962875e-6
27642	2.620489185944341e-6
27643	2.620653786359066e-6
27644	2.622290971871923e-6
27645	2.622706253430530e-6
27646	2.624222324402239e-6
27647	2.625736522676733e-6
27648	2.626991574939557e-6
27649	2.627326970766129e-6
27650	2.628379925152098e-6
27651	2.630302192854782e-6
27652	2.630867943353506e-6
27653	2.631018717907710e-6
27654	2.632438733426770e-6
27655	2.633757927082499e-6
27656	2.635002200047647e-6
27657	2.635307162183961e-6
27658	2.635682160578087e-6
27659	2.636458716962769e-6
27660	2.639125004938996e-6
27661	2.640189033455197e-6
27662	2.641183935559514e-6
27663	2.641856800346789e-6
27664	2.642955822330802e-6
27665	2.643894246499620e-6
27666	2.645392139168894e-6
27667	2.645763696542771e-6
27668	2.646710559072212e-6
27669	2.647513882174246e-6
27670	2.648420279048244e-6
27671	2.648763691875278e-6
27672	2.650293801268678e-6
27673	2.650606271403369e-6
27674	2.652006843925568e-6
27675	2.652934574824163e-6
27676	2.653113354233731e-6
27677	2.654013006259558e-6
27678	2.655179837581589e-6
27679	2.656679042117967e-6
27680	2.657559232836841e-6
27681	2.657773274650276e-6
27682	2.659772862153090e-6
27683	2.660730365217780e-6
27684	2.661621488079711e-6
27685	2.661878362867938e-6
27686	2.662958533139054e-6
27687	2.664690748507476e-6
27688	2.664877565055369e-6
27689	2.665994231023292e-6
27690	2.666637034453199e-6
27691	2.668511282791414e-6
27692	2.668863649201501e-6
27693	2.670977633611665e-6
27694	2.671581685829467e-6
27695	2.672413048122505e-6
27696	2.673665235434426e-6
27697	2.674677381153604e-6
27698	2.674976098280930e-6
27699	2.676183056508382e-6
27700	2.677841789970866e-6
27701	2.679295129571754e-6
27702	2.680346643000532e-6
27703	2.680510354093607e-6
27704	2.681201338665586e-6
27705	2.682261496600839e-6
27706	2.683879992645623e-6
27707	2.684910809892572e-6
27708	2.686844219611503e-6
27709	2.687220914874721e-6
27710	2.688504974983599e-6
27711	2.689266377916843e-6
27712	2.689869591164784e-6
27713	2.691451171791878e-6
27714	2.692404247538248e-6
27715	2.692501471679423e-6
27716	2.694282720180874e-6
27717	2.695889200813384e-6
27718	2.697340249848535e-6
27719	2.698237003250104e-6
27720	2.699531581010057e-6
27721	2.700235156376042e-6
27722	2.700517463438860e-6
27723	2.702146924622986e-6
27724	2.703160621926572e-6
27725	2.703916447556037e-6
27726	2.705794790763875e-6
27727	2.706762671335481e-6
27728	2.707069580581691e-6
27729	2.707841427211223e-6
27730	2.708667185901108e-6
27731	2.711577837595243e-6
27732	2.712468872853083e-6
27733	2.714680451023578e-6
27734	2.715047102123597e-6
27735	2.715626110996375e-6
27736	2.717644214990880e-6
27737	2.718316305430681e-6
27738	2.718345752234796e-6
27739	2.720289787717499e-6
27740	2.721016876909285e-6
27741	2.721874215336725e-6
27742	2.723115884776412e-6
27743	2.724047025605422e-6
27744	2.724601600958161e-6
27745	2.726138177678100e-6
27746	2.726736954125989e-6
27747	2.727504396040721e-6
27748	2.727900101415606e-6
27749	2.729718437636706e-6
27750	2.732191722967689e-6
27751	2.732537008649248e-6
27752	2.734019259979260e-6
27753	2.735047291866509e-6
27754	2.737139885125300e-6
27755	2.738077643021316e-6
27756	2.738585091375815e-6
27757	2.739574504911520e-6
27758	2.741932898706780e-6
27759	2.743293553597047e-6
27760	2.744755749867063e-6
27761	2.744843866885501e-6
27762	2.745109323768065e-6
27763	2.746527154706235e-6
27764	2.747675237297355e-6
27765	2.748928547615624e-6
27766	2.749465070590194e-6
27767	2.751068987510620e-6
27768	2.751542285818208e-6
27769	2.751861294574430e-6
27770	2.753143309664412e-6
27771	2.755229856178526e-6
27772	2.755562875627253e-6
27773	2.756989819115903e-6
27774	2.758152173561997e-6
27775	2.758722975515771e-6
27776	2.758912310195447e-6
27777	2.760661634464454e-6
27778	2.763611342980008e-6
27779	2.764265534633248e-6
27780	2.764841587585752e-6
27781	2.767298898165281e-6
27782	2.767925291828960e-6
27783	2.768897261708903e-6
27784	2.769740993375631e-6
27785	2.771845299388742e-6
27786	2.773888638283357e-6
27787	2.774157137805618e-6
27788	2.774932557376178e-6
27789	2.775730648095345e-6
27790	2.776643393826009e-6
27791	2.778286581285424e-6
27792	2.779060068484462e-6
27793	2.780325651683452e-6
27794	2.781211461705499e-6
27795	2.782177647825464e-6
27796	2.783709874281020e-6
27797	2.783844566362430e-6
27798	2.786233863252102e-6
27799	2.786760570121557e-6
27800	2.788944248108793e-6
27801	2.789700287619202e-6
27802	2.791435558326685e-6
27803	2.792126404879453e-6
27804	2.793270434443442e-6
27805	2.794172256230905e-6
27806	2.796875462018492e-6
27807	2.797525280391637e-6
27808	2.798419229742249e-6
27809	2.799229965179766e-6
27810	2.800256105984088e-6
27811	2.802045425218544e-6
27812	2.804792190591373e-6
27813	2.805325602495163e-6
27814	2.808251626764138e-6
